#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       24859    -4.74641    -4.76746  0.00105779
       24860    -4.77359    -4.76746  0.00105774
       24861    -5.06981    -4.76747  0.00105777
       24862     -5.0474    -4.76748  0.00105779
       24863    -4.99025    -4.76749  0.00105778
       24864    -4.83678    -4.76749  0.00105775
       24865    -5.03692     -4.7675  0.00105776
       24866    -4.95977    -4.76751  0.00105774
       24867    -4.88008    -4.76752  0.00105771
       24868      -4.862    -4.76752  0.00105768
       24869    -4.81946    -4.76752  0.00105764
       24870    -4.98661    -4.76753  0.00105763
       24871    -4.91833    -4.76754   0.0010576
       24872    -4.82011    -4.76754  0.00105756
       24873    -4.84688    -4.76754  0.00105753
       24874    -4.97976    -4.76755  0.00105752
       24875    -4.98697    -4.76756  0.00105751
       24876    -5.06115    -4.76757  0.00105754
       24877    -4.95455    -4.76758  0.00105752
       24878    -5.03186    -4.76759  0.00105753
       24879    -4.91492     -4.7676  0.00105751
       24880    -4.77757     -4.7676  0.00105746
       24881    -4.94434     -4.7676  0.00105744
       24882    -4.89146    -4.76761  0.00105741
       24883     -4.9012    -4.76761  0.00105738
       24884    -4.92004    -4.76762  0.00105736
       24885    -4.94066    -4.76763  0.00105734
       24886    -4.98045    -4.76764  0.00105733
       24887    -5.00328    -4.76764  0.00105733
       24888    -4.89055    -4.76765   0.0010573
       24889    -4.82962    -4.76765  0.00105726
       24890    -4.86641    -4.76766  0.00105723
       24891    -4.75767    -4.76766  0.00105718
       24892    -4.91491    -4.76766  0.00105716
       24893    -4.85444    -4.76767  0.00105712
       24894    -4.91813    -4.76767   0.0010571
       24895    -4.88018    -4.76768  0.00105706
       24896    -4.78471    -4.76768  0.00105702
       24897    -4.80999    -4.76768  0.00105698
       24898    -4.90751    -4.76768  0.00105695
       24899    -4.89748    -4.76769  0.00105692
       24900    -4.68322    -4.76769  0.00105689
       24901    -4.78119    -4.76769  0.00105684
       24902    -4.87645    -4.76769  0.00105681
       24903    -4.87294    -4.76769  0.00105678
       24904    -4.71897    -4.76769  0.00105674
       24905    -4.69026    -4.76769   0.0010567
       24906    -4.94591     -4.7677  0.00105668
       24907    -4.83154     -4.7677  0.00105664
       24908    -4.74896     -4.7677   0.0010566
       24909    -4.83022     -4.7677  0.00105656
       24910    -4.77115     -4.7677  0.00105652
       24911    -4.70837     -4.7677  0.00105648
       24912    -4.70799     -4.7677  0.00105644
       24913    -4.79106     -4.7677  0.00105639
       24914    -4.90543     -4.7677  0.00105637
       24915    -4.80176     -4.7677  0.00105633
       24916    -4.86977    -4.76771  0.00105629
       24917    -4.84171    -4.76771  0.00105625
       24918    -4.76884    -4.76771  0.00105621
       24919    -4.53862     -4.7677  0.00105621
       24920    -4.60853     -4.7677  0.00105618
       24921    -4.70196    -4.76769  0.00105615
       24922    -4.67867    -4.76769  0.00105611
       24923    -4.65512    -4.76769  0.00105608
       24924    -4.76948    -4.76769  0.00105603
       24925    -4.73923    -4.76768  0.00105599
       24926     -4.7601    -4.76768  0.00105595
       24927    -4.73175    -4.76768  0.00105591
       24928    -4.62693    -4.76768  0.00105588
       24929    -4.45618    -4.76766  0.00105591
       24930    -4.56021    -4.76766   0.0010559
       24931    -4.83765    -4.76766  0.00105587
       24932    -4.85925    -4.76766  0.00105583
       24933    -4.79147    -4.76766  0.00105579
       24934    -4.75941    -4.76766  0.00105574
       24935    -4.75652    -4.76766   0.0010557
       24936    -4.78984    -4.76766  0.00105566
       24937     -4.7904    -4.76766  0.00105562
       24938     -4.8267    -4.76767  0.00105558
       24939     -4.9761    -4.76767  0.00105557
       24940    -4.77763    -4.76768  0.00105553
       24941    -4.75556    -4.76767  0.00105549
       24942    -4.66542    -4.76767  0.00105545
       24943    -4.63773    -4.76767  0.00105542
       24944    -4.65698    -4.76766  0.00105539
       24945     -4.6374    -4.76766  0.00105536
       24946    -4.69675    -4.76765  0.00105532
       24947    -4.62076    -4.76765  0.00105529
       24948    -4.57697    -4.76764  0.00105528
       24949    -4.48028    -4.76763   0.0010553
       24950     -4.5834    -4.76762  0.00105528
       24951    -4.54146    -4.76761  0.00105528
       24952    -4.63969    -4.76761  0.00105525
       24953    -4.58228     -4.7676  0.00105523
       24954    -4.69076     -4.7676   0.0010552
       24955    -4.66002    -4.76759  0.00105516
       24956    -4.55954    -4.76758  0.00105515
       24957    -4.56101    -4.76757  0.00105514
       24958    -4.66247    -4.76757  0.00105511
       24959    -4.71816    -4.76757  0.00105507
       24960    -4.68837    -4.76757  0.00105503
       24961    -4.62929    -4.76756  0.00105501
       24962    -4.57782    -4.76755  0.00105499
       24963      -4.661    -4.76755  0.00105496
       24964    -4.61498    -4.76754  0.00105493
       24965    -4.65718    -4.76754   0.0010549
       24966    -4.72703    -4.76754  0.00105486
       24967    -4.72062    -4.76753  0.00105482
       24968    -4.79017    -4.76754  0.00105478
       24969    -4.87187    -4.76754  0.00105474
       24970    -4.97328    -4.76755  0.00105473
       24971    -4.88283    -4.76755   0.0010547
       24972    -4.77807    -4.76755  0.00105466
       24973    -4.81498    -4.76755  0.00105462
       24974    -4.86285    -4.76756  0.00105458
       24975     -4.6563    -4.76755  0.00105455
       24976    -4.65965    -4.76755  0.00105452
       24977    -4.47419    -4.76754  0.00105454
       24978    -4.58524    -4.76753  0.00105452
       24979    -4.37035    -4.76751   0.0010546
       24980    -4.26735    -4.76749  0.00105475
       24981    -4.45859    -4.76748  0.00105478
       24982    -4.62123    -4.76748  0.00105475
       24983    -4.72545    -4.76747  0.00105471
       24984    -4.70254    -4.76747  0.00105467
       24985    -4.85621    -4.76748  0.00105464
       24986    -4.82023    -4.76748  0.00105459
       24987    -4.76919    -4.76748  0.00105455
       24988    -4.73501    -4.76748  0.00105451
       24989    -4.62816    -4.76747  0.00105448
       24990    -4.61905    -4.76746  0.00105446
       24991    -4.59157    -4.76746  0.00105444
       24992    -4.56424    -4.76745  0.00105443
       24993    -4.69684    -4.76745  0.00105439
       24994     -4.8326    -4.76745  0.00105435
       24995    -4.89741    -4.76745  0.00105432
       24996    -4.80487    -4.76746  0.00105428
       24997    -4.77699    -4.76746  0.00105424
       24998    -4.76263    -4.76746   0.0010542
       24999    -4.74442    -4.76746  0.00105416
       25000    -4.65572    -4.76745  0.00105412
       25001    -4.76269    -4.76745  0.00105408
       25002     -4.8155    -4.76745  0.00105404
       25003    -4.75262    -4.76745    0.001054
       25004    -4.70809    -4.76745  0.00105396
       25005    -4.66671    -4.76745  0.00105392
       25006    -4.61342    -4.76744   0.0010539
       25007    -4.84615    -4.76744  0.00105386
       25008    -4.86063    -4.76745  0.00105383
       25009    -5.04965    -4.76746  0.00105384
       25010    -4.98164    -4.76747  0.00105384
       25011    -4.82591    -4.76747   0.0010538
       25012    -4.77703    -4.76747  0.00105376
       25013    -4.72703    -4.76747  0.00105372
       25014    -4.60785    -4.76746  0.00105369
       25015     -4.6762    -4.76746  0.00105366
       25016    -4.58319    -4.76745  0.00105364
       25017     -4.6904    -4.76745   0.0010536
       25018    -4.79064    -4.76745  0.00105356
       25019    -4.76094    -4.76745  0.00105352
       25020    -4.67042    -4.76744  0.00105348
       25021    -4.66924    -4.76744  0.00105345
       25022     -4.7584    -4.76744  0.00105341
       25023    -4.84006    -4.76744  0.00105337
       25024     -4.8316    -4.76744  0.00105333
       25025    -4.70444    -4.76744  0.00105329
       25026    -4.78378    -4.76744  0.00105325
       25027    -4.93272    -4.76745  0.00105323
       25028    -4.91384    -4.76746   0.0010532
       25029    -4.90085    -4.76746  0.00105317
       25030    -5.00402    -4.76747  0.00105317
       25031    -4.98424    -4.76748  0.00105317
       25032    -5.00348    -4.76749  0.00105317
       25033    -5.04914     -4.7675  0.00105319
       25034    -5.01832    -4.76751  0.00105319
       25035    -4.93932    -4.76752  0.00105317
       25036     -4.9461    -4.76752  0.00105315
       25037    -4.94675    -4.76753  0.00105314
       25038    -4.85618    -4.76753   0.0010531
       25039     -4.8549    -4.76754  0.00105306
       25040     -5.0047    -4.76755  0.00105306
       25041    -5.01306    -4.76756  0.00105307
       25042    -4.96164    -4.76756  0.00105305
       25043    -4.97047    -4.76757  0.00105304
       25044    -4.99254    -4.76758  0.00105304
       25045    -5.01575    -4.76759  0.00105304
       25046    -5.03662     -4.7676  0.00105306
       25047     -4.9376    -4.76761  0.00105304
       25048    -4.77727    -4.76761  0.00105299
       25049    -4.76763    -4.76761  0.00105295
       25050    -4.76528    -4.76761  0.00105291
       25051    -4.80364    -4.76761  0.00105287
       25052    -4.90167    -4.76762  0.00105284
       25053     -4.9324    -4.76762  0.00105282
       25054    -4.96278    -4.76763  0.00105281
       25055    -4.81756    -4.76763  0.00105277
       25056    -4.84104    -4.76764  0.00105273
       25057     -4.8322    -4.76764  0.00105269
       25058    -4.69396    -4.76764  0.00105265
       25059    -4.79019    -4.76764  0.00105261
       25060    -4.82189    -4.76764  0.00105257
       25061    -4.91952    -4.76764  0.00105255
       25062    -4.75454    -4.76764   0.0010525
       25063    -4.58566    -4.76764  0.00105249
       25064    -4.49036    -4.76763   0.0010525
       25065    -4.60694    -4.76762  0.00105248
       25066    -4.69225    -4.76762  0.00105244
       25067    -4.82019    -4.76762   0.0010524
       25068    -4.88995    -4.76762  0.00105237
       25069    -4.89708    -4.76763  0.00105234
       25070    -4.84773    -4.76763  0.00105231
       25071    -4.97332    -4.76764   0.0010523
       25072    -4.92261    -4.76765  0.00105227
       25073    -4.84795    -4.76765  0.00105223
       25074    -4.88665    -4.76765   0.0010522
       25075    -4.81461    -4.76766  0.00105216
       25076    -4.75475    -4.76766  0.00105212
       25077    -4.74494    -4.76765  0.00105208
       25078    -4.77868    -4.76765  0.00105204
       25079    -4.82583    -4.76766    0.001052
       25080    -4.69997    -4.76765  0.00105196
       25081    -4.62108    -4.76765  0.00105193
       25082    -4.56363    -4.76764  0.00105192
       25083    -4.74161    -4.76764  0.00105188
       25084    -4.86562    -4.76764  0.00105185
       25085    -4.95962    -4.76765  0.00105183
       25086    -4.88819    -4.76766   0.0010518
       25087    -4.67061    -4.76765  0.00105177
       25088    -4.84087    -4.76765  0.00105173
       25089    -4.98675    -4.76766  0.00105172
       25090    -4.96665    -4.76767  0.00105171
       25091    -5.02715    -4.76768  0.00105172
       25092    -5.10711     -4.7677  0.00105177
       25093     -4.9902     -4.7677  0.00105176
       25094    -4.93187    -4.76771  0.00105174
       25095     -4.8816    -4.76772  0.00105171
       25096    -4.88495    -4.76772  0.00105168
       25097    -4.64917    -4.76772  0.00105164
       25098    -4.69985    -4.76771  0.00105161
       25099    -4.68749    -4.76771  0.00105157
       25100    -4.76424    -4.76771  0.00105153
       25101    -4.79854    -4.76771  0.00105149
       25102    -4.79978    -4.76771  0.00105145
       25103    -5.00696    -4.76772  0.00105145
       25104    -5.09005    -4.76773  0.00105148
       25105    -5.13281    -4.76775  0.00105154
       25106    -4.89827    -4.76775  0.00105151
       25107    -4.73255    -4.76775  0.00105147
       25108    -4.63448    -4.76775  0.00105144
       25109    -4.68391    -4.76774  0.00105141
       25110    -4.71378    -4.76774  0.00105137
       25111    -4.56391    -4.76773  0.00105136
       25112    -4.56235    -4.76773  0.00105135
       25113    -4.53497    -4.76772  0.00105135
       25114    -4.66339    -4.76771  0.00105131
       25115    -4.80485    -4.76771  0.00105127
       25116    -4.82994    -4.76772  0.00105123
       25117    -4.81161    -4.76772  0.00105119
       25118      -4.826    -4.76772  0.00105115
       25119    -4.96348    -4.76773  0.00105114
       25120    -4.78552    -4.76773   0.0010511
       25121    -4.85154    -4.76773  0.00105106
       25122     -4.6672    -4.76773  0.00105103
       25123    -4.74762    -4.76773  0.00105099
       25124    -4.71917    -4.76773  0.00105095
       25125    -4.95749    -4.76773  0.00105093
       25126     -4.9848    -4.76774  0.00105092
       25127    -4.97031    -4.76775  0.00105091
       25128    -5.16025    -4.76776  0.00105099
       25129    -5.15131    -4.76778  0.00105106
       25130     -5.1341    -4.76779  0.00105112
       25131    -5.07152    -4.76781  0.00105114
       25132    -4.80146    -4.76781   0.0010511
       25133    -4.91804    -4.76781  0.00105108
       25134    -4.76068    -4.76781  0.00105104
       25135    -4.71883    -4.76781    0.001051
       25136    -4.79606    -4.76781  0.00105095
       25137    -4.95803    -4.76782  0.00105094
       25138    -4.89802    -4.76783  0.00105091
       25139    -4.84876    -4.76783  0.00105087
       25140    -4.94829    -4.76784  0.00105086
       25141    -4.92246    -4.76784  0.00105083
       25142    -5.05708    -4.76785  0.00105085
       25143    -5.02769    -4.76786  0.00105086
       25144    -4.80693    -4.76787  0.00105082
       25145     -4.6879    -4.76786  0.00105079
       25146    -4.88467    -4.76787  0.00105075
       25147    -4.95962    -4.76787  0.00105074
       25148    -5.02192    -4.76788  0.00105075
       25149    -4.99322    -4.76789  0.00105074
       25150    -5.06271    -4.76791  0.00105077
       25151    -4.92055    -4.76791  0.00105074
       25152     -4.8725    -4.76792  0.00105071
       25153    -5.00678    -4.76793  0.00105071
       25154    -4.89776    -4.76793  0.00105068
       25155      -5.035    -4.76794  0.00105069
       25156    -5.06524    -4.76795  0.00105072
       25157     -5.0197    -4.76796  0.00105072
       25158    -4.82243    -4.76797  0.00105068
       25159    -4.88059    -4.76797  0.00105065
       25160    -5.05199    -4.76798  0.00105067
       25161    -5.10991    -4.76799  0.00105072
       25162    -4.98319      -4.768  0.00105071
       25163    -4.99671    -4.76801  0.00105071
       25164    -5.05912    -4.76802  0.00105073
       25165    -4.99187    -4.76803  0.00105073
       25166    -4.86397    -4.76804  0.00105069
       25167    -4.90238    -4.76804  0.00105066
       25168    -4.81977    -4.76804  0.00105062
       25169    -4.69794    -4.76804  0.00105058
       25170    -4.82956    -4.76804  0.00105055
       25171    -4.89437    -4.76805  0.00105052
       25172     -4.9921    -4.76806  0.00105051
       25173    -4.94631    -4.76806  0.00105049
       25174    -5.03516    -4.76808  0.00105051
       25175    -5.06033    -4.76809  0.00105053
       25176     -5.1779     -4.7681  0.00105061
       25177    -5.15974    -4.76812  0.00105069
       25178    -5.09067    -4.76813  0.00105072
       25179    -4.90286    -4.76814  0.00105069
       25180    -4.91996    -4.76814  0.00105067
       25181    -4.82732    -4.76815  0.00105063
       25182    -4.77463    -4.76815  0.00105059
       25183    -4.68774    -4.76814  0.00105055
       25184    -4.81336    -4.76814  0.00105051
       25185    -4.85184    -4.76815  0.00105048
       25186    -4.76914    -4.76815  0.00105043
       25187    -5.06046    -4.76816  0.00105046
       25188    -4.99888    -4.76817  0.00105045
       25189    -5.03222    -4.76818  0.00105047
       25190     -5.1045    -4.76819  0.00105051
       25191    -4.85561     -4.7682  0.00105047
       25192    -4.96463     -4.7682  0.00105046
       25193    -4.94976    -4.76821  0.00105044
       25194    -4.88382    -4.76821  0.00105041
       25195    -4.85089    -4.76822  0.00105037
       25196    -4.92163    -4.76822  0.00105035
       25197    -4.85123    -4.76823  0.00105031
       25198    -4.91438    -4.76823  0.00105029
       25199    -4.90562    -4.76824  0.00105026
       25200    -4.89345    -4.76824  0.00105023
       25201    -4.93544    -4.76825  0.00105021
       25202    -4.84033    -4.76825  0.00105017
       25203    -4.82574    -4.76826  0.00105013
       25204    -4.94771    -4.76826  0.00105012
       25205    -4.94768    -4.76827   0.0010501
       25206    -4.92059    -4.76828  0.00105007
       25207    -4.77501    -4.76828  0.00105003
       25208    -4.84046    -4.76828  0.00104999
       25209    -4.80564    -4.76828  0.00104995
       25210    -4.92639    -4.76829  0.00104993
       25211    -4.97665     -4.7683  0.00104992
       25212    -5.00391     -4.7683  0.00104992
       25213    -4.89006    -4.76831  0.00104989
       25214    -4.96524    -4.76832  0.00104988
       25215    -4.96148    -4.76832  0.00104986
       25216    -5.06973    -4.76834  0.00104989
       25217    -4.96605    -4.76834  0.00104988
       25218    -4.73021    -4.76834  0.00104984
       25219    -4.82824    -4.76835   0.0010498
       25220    -4.73602    -4.76834  0.00104976
       25221    -4.90491    -4.76835  0.00104973
       25222    -4.74602    -4.76835  0.00104969
       25223    -4.75882    -4.76835  0.00104965
       25224    -4.64388    -4.76834  0.00104962
       25225    -4.77144    -4.76834  0.00104958
       25226    -4.69611    -4.76834  0.00104954
       25227    -4.94716    -4.76835  0.00104952
       25228    -4.84821    -4.76835  0.00104948
       25229    -4.80007    -4.76835  0.00104944
       25230    -4.90627    -4.76836  0.00104942
       25231    -4.69921    -4.76835  0.00104938
       25232    -4.83032    -4.76836  0.00104934
       25233    -4.84133    -4.76836   0.0010493
       25234     -4.8262    -4.76836  0.00104926
       25235    -4.84363    -4.76837  0.00104923
       25236    -4.83651    -4.76837  0.00104919
       25237    -4.86666    -4.76837  0.00104915
       25238     -4.8849    -4.76838  0.00104912
       25239    -4.88596    -4.76838  0.00104909
       25240    -4.94786    -4.76839  0.00104907
       25241    -5.06273     -4.7684   0.0010491
       25242    -5.02835    -4.76841  0.00104911
       25243    -5.08187    -4.76842  0.00104914
       25244    -5.12588    -4.76844  0.00104919
       25245    -4.90731    -4.76844  0.00104916
       25246    -4.63427    -4.76844  0.00104914
       25247    -4.48776    -4.76843  0.00104915
       25248    -4.29157    -4.76841  0.00104928
       25249    -4.34485    -4.76839  0.00104937
       25250    -4.59657    -4.76838  0.00104935
       25251    -4.54612    -4.76837  0.00104935
       25252     -4.3991    -4.76836  0.00104941
       25253    -4.53389    -4.76835  0.00104941
       25254    -4.54367    -4.76834  0.00104941
       25255    -4.76818    -4.76834  0.00104936
       25256    -4.83042    -4.76834  0.00104933
       25257    -4.92612    -4.76835   0.0010493
       25258    -4.77372    -4.76835  0.00104926
       25259     -4.7806    -4.76835  0.00104922
       25260    -4.80607    -4.76835  0.00104918
       25261    -4.82383    -4.76835  0.00104914
       25262     -4.9304    -4.76836  0.00104912
       25263    -4.96409    -4.76837  0.00104911
       25264    -4.99952    -4.76838   0.0010491
       25265    -4.73848    -4.76838  0.00104906
       25266    -4.75487    -4.76838  0.00104902
       25267    -4.60122    -4.76837    0.001049
       25268    -4.64849    -4.76837  0.00104897
       25269    -4.68097    -4.76836  0.00104893
       25270    -4.83871    -4.76836   0.0010489
       25271    -4.66141    -4.76836  0.00104886
       25272    -4.62185    -4.76835  0.00104884
       25273    -4.82085    -4.76836   0.0010488
       25274    -4.90532    -4.76836  0.00104877
       25275    -4.74107    -4.76836  0.00104873
       25276    -4.89726    -4.76837   0.0010487
       25277    -4.75436    -4.76837  0.00104866
       25278    -4.63369    -4.76836  0.00104863
       25279    -4.89456    -4.76837   0.0010486
       25280    -4.81727    -4.76837  0.00104856
       25281    -4.76289    -4.76837  0.00104852
       25282    -4.62619    -4.76836  0.00104849
       25283    -4.68989    -4.76836  0.00104846
       25284    -4.66569    -4.76835  0.00104842
       25285    -4.68694    -4.76835  0.00104839
       25286    -4.76398    -4.76835  0.00104835
       25287     -4.7109    -4.76835  0.00104831
       25288    -4.64069    -4.76834  0.00104828
       25289    -4.66535    -4.76834  0.00104824
       25290    -4.52913    -4.76833  0.00104825
       25291    -4.56086    -4.76832  0.00104824
       25292    -4.63778    -4.76832  0.00104821
       25293    -4.67252    -4.76831  0.00104817
       25294    -4.59726    -4.76831  0.00104815
       25295    -4.77597    -4.76831  0.00104811
       25296    -4.82172    -4.76831  0.00104807
       25297    -4.82857    -4.76831  0.00104803
       25298    -4.84105    -4.76831    0.001048
       25299    -4.78153    -4.76831  0.00104795
       25300    -4.82895    -4.76832  0.00104792
       25301    -4.78349    -4.76832  0.00104787
       25302    -4.62043    -4.76831  0.00104785
       25303    -4.68879    -4.76831  0.00104781
       25304    -4.79816    -4.76831  0.00104777
       25305    -4.93718    -4.76832  0.00104775
       25306     -4.9436    -4.76832  0.00104773
       25307    -4.76329    -4.76832  0.00104769
       25308    -4.54329    -4.76831  0.00104769
       25309    -4.59341    -4.76831  0.00104767
       25310    -4.69116     -4.7683  0.00104763
       25311    -4.80644    -4.76831  0.00104759
       25312    -4.90493    -4.76831  0.00104757
       25313    -4.82936    -4.76831  0.00104753
       25314    -4.89166    -4.76832   0.0010475
       25315    -4.86469    -4.76832  0.00104746
       25316    -4.65031    -4.76832  0.00104743
       25317    -4.76763    -4.76832  0.00104739
       25318    -4.74063    -4.76832  0.00104735
       25319    -4.65602    -4.76831  0.00104732
       25320    -4.69088    -4.76831  0.00104728
       25321    -4.67479     -4.7683  0.00104725
       25322      -4.705     -4.7683  0.00104721
       25323    -4.81311     -4.7683  0.00104717
       25324    -4.72391     -4.7683  0.00104713
       25325    -4.64179     -4.7683   0.0010471
       25326    -4.69896    -4.76829  0.00104706
       25327    -4.64348    -4.76829  0.00104703
       25328    -4.76295    -4.76829  0.00104699
       25329    -4.67043    -4.76829  0.00104695
       25330    -4.64101    -4.76828  0.00104693
       25331    -4.66401    -4.76828  0.00104689
       25332    -4.66642    -4.76827  0.00104686
       25333    -4.61409    -4.76827  0.00104683
       25334      -4.596    -4.76826  0.00104682
       25335     -4.6534    -4.76826  0.00104678
       25336     -4.8206    -4.76826  0.00104674
       25337    -4.69628    -4.76825  0.00104671
       25338     -4.6255    -4.76825  0.00104668
       25339    -4.52338    -4.76824  0.00104668
       25340    -4.60808    -4.76823  0.00104666
       25341    -4.71934    -4.76823  0.00104662
       25342    -4.58213    -4.76822  0.00104661
       25343    -4.70949    -4.76822  0.00104657
       25344    -4.56423    -4.76821  0.00104656
       25345    -4.46382     -4.7682  0.00104659
       25346    -4.66413     -4.7682  0.00104655
       25347    -4.61532    -4.76819  0.00104653
       25348     -4.7122    -4.76819  0.00104649
       25349    -4.67316    -4.76818  0.00104646
       25350    -4.76824    -4.76818  0.00104641
       25351    -4.60563    -4.76818  0.00104639
       25352    -4.54798    -4.76817  0.00104639
       25353    -4.53167    -4.76816  0.00104639
       25354    -4.56934    -4.76815  0.00104638
       25355    -4.66632    -4.76815  0.00104634
       25356    -4.66935    -4.76814  0.00104631
       25357    -4.54862    -4.76814   0.0010463
       25358    -4.55594    -4.76813  0.00104629
       25359    -4.50516    -4.76812   0.0010463
       25360    -4.60748    -4.76811  0.00104628
       25361    -4.63707    -4.76811  0.00104625
       25362    -4.63381     -4.7681  0.00104623
       25363    -4.52781    -4.76809  0.00104623
       25364    -4.62137    -4.76809   0.0010462
       25365    -4.70974    -4.76808  0.00104616
       25366     -4.5302    -4.76807  0.00104616
       25367    -4.65254    -4.76807  0.00104613
       25368     -4.5612    -4.76806  0.00104612
       25369    -4.78971    -4.76806  0.00104608
       25370    -4.69746    -4.76806  0.00104605
       25371    -4.70804    -4.76806  0.00104601
       25372    -4.93226    -4.76806  0.00104599
       25373    -4.87083    -4.76807  0.00104595
       25374    -4.88014    -4.76807  0.00104592
       25375     -4.8598    -4.76808  0.00104589
       25376    -4.89028    -4.76808  0.00104586
       25377    -4.74635    -4.76808  0.00104581
       25378    -4.90369    -4.76808  0.00104579
       25379    -4.66081    -4.76808  0.00104575
       25380    -4.68089    -4.76808  0.00104572
       25381    -4.64325    -4.76807  0.00104569
       25382    -4.59562    -4.76807  0.00104567
       25383    -4.42351    -4.76805  0.00104572
       25384    -4.29112    -4.76803  0.00104584
       25385     -4.4811    -4.76802  0.00104586
       25386    -4.52415    -4.76801  0.00104587
       25387    -4.57849      -4.768  0.00104585
       25388    -4.54848      -4.768  0.00104585
       25389    -4.48348    -4.76798  0.00104587
       25390    -4.62221    -4.76798  0.00104584
       25391    -4.53418    -4.76797  0.00104584
       25392    -4.38732    -4.76795  0.00104591
       25393    -4.62261    -4.76795  0.00104588
       25394    -4.71595    -4.76795  0.00104584
       25395    -4.69483    -4.76794   0.0010458
       25396    -4.54296    -4.76794   0.0010458
       25397    -4.57347    -4.76793  0.00104579
       25398     -4.5207    -4.76792  0.00104579
       25399    -4.43066     -4.7679  0.00104583
       25400    -4.46982    -4.76789  0.00104586
       25401    -4.45714    -4.76788  0.00104589
       25402    -4.32331    -4.76786    0.001046
       25403    -4.29459    -4.76784  0.00104612
       25404    -4.28926    -4.76783  0.00104625
       25405    -4.28082    -4.76781  0.00104638
       25406    -4.24739    -4.76779  0.00104654
       25407    -4.33515    -4.76777  0.00104664
       25408    -4.38612    -4.76775  0.00104671
       25409    -4.35128    -4.76774  0.00104679
       25410    -4.51016    -4.76773   0.0010468
       25411    -4.45597    -4.76771  0.00104683
       25412    -4.47253     -4.7677  0.00104685
       25413    -4.51656    -4.76769  0.00104686
       25414    -4.59054    -4.76769  0.00104684
       25415    -4.51297    -4.76768  0.00104685
       25416    -4.47447    -4.76766  0.00104687
       25417    -4.49512    -4.76765  0.00104689
       25418    -4.58705    -4.76765  0.00104687
       25419    -4.43349    -4.76763  0.00104691
       25420    -4.53909    -4.76762  0.00104691
       25421    -4.75807    -4.76762  0.00104687
       25422    -4.71174    -4.76762  0.00104683
       25423     -4.7583    -4.76762  0.00104679
       25424    -4.79187    -4.76762  0.00104675
       25425      -4.993    -4.76763  0.00104674
       25426    -5.10797    -4.76765  0.00104679
       25427    -5.16477    -4.76766  0.00104686
       25428    -5.11068    -4.76767  0.00104691
       25429    -4.92493    -4.76768  0.00104688
       25430    -4.81988    -4.76768  0.00104684
       25431    -4.80778    -4.76768   0.0010468
       25432    -4.54687    -4.76768   0.0010468
       25433     -4.5807    -4.76767  0.00104678
       25434    -4.65346    -4.76766  0.00104675
       25435     -4.7724    -4.76766  0.00104671
       25436    -4.72926    -4.76766  0.00104667
       25437    -4.78277    -4.76766  0.00104663
       25438    -4.76328    -4.76766  0.00104659
       25439    -4.79101    -4.76766  0.00104655
       25440     -4.6131    -4.76766  0.00104653
       25441    -4.70074    -4.76765  0.00104649
       25442    -4.41487    -4.76764  0.00104654
       25443     -4.4024    -4.76763   0.0010466
       25444    -4.45295    -4.76761  0.00104663
       25445    -4.56926    -4.76761  0.00104662
       25446    -4.62763     -4.7676  0.00104659
       25447    -4.67715     -4.7676  0.00104655
       25448    -4.54595    -4.76759  0.00104655
       25449    -4.61293    -4.76758  0.00104653
       25450    -4.64797    -4.76758  0.00104649
       25451    -4.53972    -4.76757  0.00104649
       25452    -4.54049    -4.76756  0.00104649
       25453    -4.64293    -4.76756  0.00104646
       25454    -4.77055    -4.76756  0.00104642
       25455    -4.71751    -4.76755  0.00104638
       25456    -4.78125    -4.76755  0.00104634
       25457    -4.69449    -4.76755   0.0010463
       25458    -4.74981    -4.76755  0.00104626
       25459    -4.71951    -4.76755  0.00104622
       25460    -4.71649    -4.76755  0.00104618
       25461    -4.65628    -4.76754  0.00104615
       25462    -4.77939    -4.76754  0.00104611
       25463    -4.72675    -4.76754  0.00104607
       25464    -4.45842    -4.76753   0.0010461
       25465    -4.39445    -4.76751  0.00104616
       25466    -4.54021    -4.76751  0.00104616
       25467      -4.498    -4.76749  0.00104617
       25468     -4.5373    -4.76749  0.00104617
       25469     -4.4246    -4.76747  0.00104621
       25470    -4.49482    -4.76746  0.00104623
       25471    -4.61122    -4.76746   0.0010462
       25472    -4.46477    -4.76744  0.00104623
       25473    -4.64001    -4.76744   0.0010462
       25474    -4.54428    -4.76743   0.0010462
       25475    -4.49753    -4.76742  0.00104621
       25476     -4.5077    -4.76741  0.00104622
       25477    -4.46831     -4.7674  0.00104624
       25478    -4.57232    -4.76739  0.00104623
       25479    -4.56445    -4.76738  0.00104622
       25480    -4.70577    -4.76738  0.00104618
       25481    -4.86602    -4.76738  0.00104615
       25482    -4.82238    -4.76739  0.00104611
       25483    -4.87326    -4.76739  0.00104607
       25484    -4.88977    -4.76739  0.00104604
       25485    -5.01254     -4.7674  0.00104605
       25486    -4.92009    -4.76741  0.00104602
       25487    -4.91649    -4.76742    0.001046
       25488    -4.78168    -4.76742  0.00104596
       25489    -4.73095    -4.76741  0.00104592
       25490    -4.89606    -4.76742  0.00104589
       25491    -4.87523    -4.76742  0.00104586
       25492    -4.72992    -4.76742  0.00104582
       25493    -4.73382    -4.76742  0.00104578
