#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       23456    0.980356     1.11457  0.00041958
       23457    0.981384     1.11457   0.0004196
       23458    0.982669     1.11456  0.00041962
       23459    0.984215     1.11455 0.000419639
       23460    0.986026     1.11455 0.000419657
       23461    0.988104     1.11454 0.000419673
       23462    0.990447     1.11454 0.000419689
       23463    0.993055     1.11453 0.000419703
       23464    0.995923     1.11453 0.000419716
       23465    0.999046     1.11452 0.000419726
       23466     1.00242     1.11452 0.000419736
       23467     1.00604     1.11451 0.000419743
       23468     1.00989     1.11451 0.000419749
       23469     1.01397     1.11451 0.000419753
       23470     1.01826      1.1145 0.000419755
       23471     1.02277      1.1145 0.000419756
       23472     1.02747     1.11449 0.000419754
       23473     1.03238     1.11449 0.000419751
       23474     1.03747     1.11449 0.000419746
       23475     1.04274     1.11448 0.000419739
       23476     1.04819     1.11448 0.000419731
       23477     1.05381     1.11448 0.000419721
       23478     1.05958     1.11448 0.000419709
       23479     1.06551     1.11447 0.000419697
       23480     1.07157     1.11447 0.000419683
       23481     1.07775     1.11447 0.000419668
       23482     1.08404     1.11447 0.000419652
       23483     1.09041     1.11447 0.000419635
       23484     1.09685     1.11447 0.000419618
       23485     1.10332     1.11447   0.0004196
       23486      1.1098     1.11447 0.000419583
       23487     1.11626     1.11447 0.000419565
       23488     1.12265     1.11447 0.000419547
       23489     1.12896     1.11447  0.00041953
       23490     1.13513     1.11447 0.000419513
       23491     1.14115     1.11447 0.000419496
       23492     1.14697     1.11447 0.000419481
       23493     1.15256     1.11447 0.000419466
       23494      1.1579     1.11447 0.000419452
       23495     1.16297     1.11448  0.00041944
       23496     1.16773     1.11448 0.000419428
       23497     1.17217     1.11448 0.000419417
       23498     1.17628     1.11448 0.000419408
       23499     1.18005     1.11449 0.000419399
       23500     1.18346     1.11449 0.000419391
       23501     1.18652     1.11449 0.000419385
       23502     1.18923      1.1145 0.000419379
       23503     1.19158      1.1145 0.000419374
       23504     1.19359      1.1145  0.00041937
       23505     1.19526     1.11451 0.000419366
       23506     1.19661     1.11451 0.000419363
       23507     1.19765     1.11451  0.00041936
       23508      1.1984     1.11452 0.000419357
       23509     1.19887     1.11452 0.000419354
       23510     1.19908     1.11452 0.000419352
       23511     1.19904     1.11453  0.00041935
       23512     1.19878     1.11453 0.000419347
       23513     1.19832     1.11453 0.000419344
       23514     1.19766     1.11454 0.000419341
       23515     1.19682     1.11454 0.000419338
       23516     1.19583     1.11455 0.000419335
       23517     1.19469     1.11455 0.000419331
       23518     1.19341     1.11455 0.000419326
       23519     1.19202     1.11456 0.000419321
       23520     1.19051     1.11456 0.000419316
       23521     1.18891     1.11456  0.00041931
       23522     1.18721     1.11456 0.000419304
       23523     1.18542     1.11457 0.000419297
       23524     1.18356     1.11457 0.000419289
       23525     1.18161     1.11457 0.000419281
       23526      1.1796     1.11458 0.000419272
       23527     1.17752     1.11458 0.000419263
       23528     1.17537     1.11458 0.000419253
       23529     1.17315     1.11458 0.000419243
       23530     1.17088     1.11459 0.000419232
       23531     1.16854     1.11459  0.00041922
       23532     1.16615     1.11459 0.000419208
       23533      1.1637     1.11459 0.000419195
       23534     1.16121     1.11459 0.000419182
       23535     1.15866      1.1146 0.000419169
       23536     1.15608      1.1146 0.000419154
       23537     1.15346      1.1146  0.00041914
       23538     1.15081      1.1146 0.000419125
       23539     1.14813      1.1146  0.00041911
       23540     1.14544      1.1146 0.000419094
       23541     1.14275     1.11461 0.000419078
       23542     1.14005     1.11461 0.000419061
       23543     1.13737     1.11461 0.000419045
       23544     1.13472     1.11461 0.000419028
       23545      1.1321     1.11461 0.000419011
       23546     1.12953     1.11461 0.000418993
       23547     1.12702     1.11461 0.000418976
       23548     1.12458     1.11461 0.000418958
       23549     1.12223     1.11461 0.000418941
       23550     1.11996     1.11461 0.000418923
       23551      1.1178     1.11461 0.000418905
       23552     1.11574     1.11461 0.000418887
       23553      1.1138     1.11461 0.000418869
       23554     1.11198     1.11461 0.000418852
       23555     1.11029     1.11461 0.000418834
       23556     1.10872     1.11461 0.000418816
       23557     1.10727     1.11461 0.000418799
       23558     1.10596     1.11461 0.000418781
       23559     1.10476     1.11461 0.000418763
       23560     1.10368     1.11461 0.000418746
       23561     1.10271     1.11461 0.000418728
       23562     1.10184     1.11461 0.000418711
       23563     1.10108     1.11461 0.000418694
       23564      1.1004     1.11461 0.000418676
       23565     1.09981     1.11461 0.000418659
       23566     1.09929     1.11461 0.000418642
       23567     1.09884     1.11461 0.000418624
       23568     1.09846      1.1146 0.000418607
       23569     1.09813      1.1146  0.00041859
       23570     1.09786      1.1146 0.000418573
       23571     1.09763      1.1146 0.000418556
       23572     1.09745      1.1146 0.000418539
       23573     1.09731      1.1146 0.000418522
       23574     1.09721      1.1146 0.000418504
       23575     1.09715      1.1146 0.000418487
       23576     1.09714      1.1146  0.00041847
       23577     1.09717      1.1146 0.000418453
       23578     1.09724      1.1146 0.000418436
       23579     1.09735      1.1146 0.000418419
       23580     1.09751      1.1146 0.000418402
       23581     1.09771      1.1146 0.000418385
       23582     1.09796     1.11459 0.000418368
       23583     1.09825     1.11459  0.00041835
       23584     1.09857     1.11459 0.000418333
       23585     1.09891     1.11459 0.000418316
       23586     1.09928     1.11459 0.000418299
       23587     1.09966     1.11459 0.000418282
       23588     1.10004     1.11459 0.000418264
       23589      1.1004     1.11459 0.000418247
       23590     1.10075     1.11459  0.00041823
       23591     1.10105     1.11459 0.000418212
       23592      1.1013     1.11459 0.000418195
       23593     1.10149     1.11459 0.000418178
       23594     1.10159     1.11459  0.00041816
       23595     1.10161     1.11459 0.000418143
       23596     1.10154     1.11459 0.000418126
       23597     1.10138     1.11459 0.000418108
       23598     1.10113     1.11458 0.000418091
       23599      1.1008     1.11458 0.000418074
       23600      1.1004     1.11458 0.000418056
       23601     1.09996     1.11458 0.000418039
       23602     1.09951     1.11458 0.000418022
       23603     1.09908     1.11458 0.000418005
       23604     1.09871     1.11458 0.000417987
       23605     1.09844     1.11458  0.00041797
       23606     1.09832     1.11458 0.000417953
       23607      1.0984     1.11458 0.000417936
       23608     1.09872     1.11458 0.000417919
       23609     1.09933     1.11458 0.000417902
       23610     1.10024     1.11458 0.000417884
       23611      1.1015     1.11458 0.000417867
       23612     1.10311     1.11458  0.00041785
       23613     1.10507     1.11458 0.000417832
       23614     1.10739     1.11458 0.000417815
       23615     1.11003     1.11458 0.000417797
       23616     1.11297     1.11458 0.000417779
       23617     1.11618     1.11458 0.000417762
       23618     1.11959     1.11458 0.000417744
       23619     1.12318     1.11458 0.000417726
       23620     1.12688     1.11458 0.000417709
       23621     1.13064     1.11458 0.000417692
       23622     1.13441     1.11458 0.000417675
       23623     1.13814     1.11458 0.000417659
       23624     1.14179     1.11458 0.000417642
       23625     1.14532     1.11458 0.000417627
       23626      1.1487     1.11458 0.000417612
       23627     1.15191     1.11458 0.000417597
       23628     1.15491     1.11459 0.000417583
       23629      1.1577     1.11459 0.000417569
       23630     1.16028     1.11459 0.000417556
       23631     1.16262     1.11459 0.000417543
       23632     1.16474     1.11459 0.000417531
       23633     1.16663      1.1146 0.000417519
       23634     1.16831      1.1146 0.000417508
       23635     1.16977      1.1146 0.000417496
       23636     1.17103      1.1146 0.000417486
       23637      1.1721     1.11461 0.000417475
       23638     1.17298     1.11461 0.000417465
       23639      1.1737     1.11461 0.000417454
       23640     1.17426     1.11461 0.000417444
       23641     1.17466     1.11462 0.000417434
       23642     1.17494     1.11462 0.000417425
       23643     1.17508     1.11462 0.000417415
       23644     1.17511     1.11462 0.000417405
       23645     1.17503     1.11463 0.000417395
       23646     1.17484     1.11463 0.000417385
       23647     1.17456     1.11463 0.000417375
       23648     1.17418     1.11463 0.000417365
       23649     1.17371     1.11464 0.000417355
       23650     1.17316     1.11464 0.000417345
       23651     1.17252     1.11464 0.000417334
       23652      1.1718     1.11464 0.000417324
       23653       1.171     1.11465 0.000417313
       23654     1.17013     1.11465 0.000417302
       23655     1.16919     1.11465  0.00041729
       23656     1.16818     1.11465 0.000417279
       23657     1.16711     1.11465 0.000417267
       23658       1.166     1.11466 0.000417255
       23659     1.16483     1.11466 0.000417243
       23660     1.16363     1.11466  0.00041723
       23661      1.1624     1.11466 0.000417218
       23662     1.16116     1.11467 0.000417205
       23663      1.1599     1.11467 0.000417191
       23664     1.15866     1.11467 0.000417178
       23665     1.15742     1.11467 0.000417164
       23666     1.15622     1.11467  0.00041715
       23667     1.15505     1.11467 0.000417136
       23668     1.15392     1.11468 0.000417122
       23669     1.15285     1.11468 0.000417107
       23670     1.15184     1.11468 0.000417093
       23671     1.15088     1.11468 0.000417078
       23672     1.14999     1.11468 0.000417063
       23673     1.14917     1.11468 0.000417048
       23674     1.14841     1.11468 0.000417033
       23675     1.14771     1.11469 0.000417017
       23676     1.14706     1.11469 0.000417002
       23677     1.14646     1.11469 0.000416987
       23678     1.14591     1.11469 0.000416971
       23679     1.14538     1.11469 0.000416955
       23680     1.14488     1.11469  0.00041694
       23681      1.1444     1.11469 0.000416924
       23682     1.14392      1.1147 0.000416908
       23683     1.14343      1.1147 0.000416892
       23684     1.14293      1.1147 0.000416877
       23685      1.1424      1.1147 0.000416861
       23686     1.14184      1.1147 0.000416845
       23687     1.14123      1.1147 0.000416828
       23688     1.14058      1.1147 0.000416812
       23689     1.13986      1.1147 0.000416796
       23690     1.13909      1.1147  0.00041678
       23691     1.13824     1.11471 0.000416763
       23692     1.13733     1.11471 0.000416747
       23693     1.13634     1.11471  0.00041673
       23694     1.13527     1.11471 0.000416714
       23695     1.13412     1.11471 0.000416697
       23696     1.13288     1.11471  0.00041668
       23697     1.13157     1.11471 0.000416663
       23698     1.13018     1.11471 0.000416646
       23699     1.12872     1.11471 0.000416629
       23700     1.12718     1.11471 0.000416611
       23701     1.12558     1.11471 0.000416594
       23702     1.12391     1.11471 0.000416577
       23703     1.12219     1.11471 0.000416559
       23704     1.12042     1.11471 0.000416542
       23705     1.11861     1.11471 0.000416524
       23706     1.11677     1.11471 0.000416507
       23707     1.11491     1.11471 0.000416489
       23708     1.11304     1.11471 0.000416472
       23709     1.11116     1.11471 0.000416454
       23710      1.1093     1.11471 0.000416436
       23711     1.10745     1.11471 0.000416419
       23712     1.10564     1.11471 0.000416402
       23713     1.10387     1.11471 0.000416384
       23714     1.10216     1.11471 0.000416367
       23715     1.10051     1.11471  0.00041635
       23716     1.09895     1.11471 0.000416333
       23717     1.09747     1.11471 0.000416316
       23718     1.09609     1.11471 0.000416299
       23719     1.09482     1.11471 0.000416283
       23720     1.09366     1.11471 0.000416266
       23721     1.09262     1.11471 0.000416249
       23722      1.0917     1.11471 0.000416233
       23723     1.09092      1.1147 0.000416217
       23724     1.09028      1.1147   0.0004162
       23725     1.08977      1.1147 0.000416184
       23726     1.08939      1.1147 0.000416168
       23727     1.08916      1.1147 0.000416152
       23728     1.08906      1.1147 0.000416136
       23729     1.08909      1.1147  0.00041612
       23730     1.08925      1.1147 0.000416103
       23731     1.08954      1.1147 0.000416087
       23732     1.08993     1.11469 0.000416071
       23733     1.09044     1.11469 0.000416055
       23734     1.09104     1.11469 0.000416038
       23735     1.09172     1.11469 0.000416022
       23736     1.09247     1.11469 0.000416006
       23737     1.09329     1.11469 0.000415989
       23738     1.09416     1.11469 0.000415972
       23739     1.09506     1.11469 0.000415956
       23740     1.09599     1.11469 0.000415939
       23741     1.09693     1.11469 0.000415922
       23742     1.09787     1.11469 0.000415905
       23743      1.0988     1.11469 0.000415888
       23744     1.09971     1.11468 0.000415871
       23745     1.10059     1.11468 0.000415854
       23746     1.10143     1.11468 0.000415837
       23747     1.10224     1.11468  0.00041582
       23748       1.103     1.11468 0.000415802
       23749     1.10371     1.11468 0.000415785
       23750     1.10438     1.11468 0.000415768
       23751       1.105     1.11468 0.000415751
       23752     1.10557     1.11468 0.000415733
       23753     1.10611     1.11468 0.000415716
       23754     1.10662     1.11468 0.000415699
       23755      1.1071     1.11468 0.000415681
       23756     1.10756     1.11468 0.000415664
       23757     1.10802     1.11468 0.000415646
       23758     1.10849     1.11468 0.000415629
       23759     1.10897     1.11468 0.000415612
       23760     1.10949     1.11468 0.000415594
       23761     1.11004     1.11468 0.000415577
       23762     1.11065     1.11468 0.000415559
       23763     1.11132     1.11468 0.000415542
       23764     1.11207     1.11468 0.000415524
       23765     1.11291     1.11468 0.000415507
       23766     1.11385     1.11468 0.000415489
       23767      1.1149     1.11468 0.000415472
       23768     1.11606     1.11468 0.000415454
       23769     1.11735     1.11468 0.000415437
       23770     1.11877     1.11468  0.00041542
       23771     1.12032     1.11468 0.000415402
       23772       1.122     1.11468 0.000415385
       23773     1.12383     1.11468 0.000415367
       23774     1.12579     1.11468  0.00041535
       23775     1.12789     1.11468 0.000415333
       23776     1.13011     1.11468 0.000415316
       23777     1.13247     1.11468 0.000415299
       23778     1.13494     1.11468 0.000415283
       23779     1.13753     1.11468 0.000415266
       23780     1.14023     1.11468  0.00041525
       23781     1.14302     1.11469 0.000415235
       23782      1.1459     1.11469 0.000415219
       23783     1.14886     1.11469 0.000415204
       23784     1.15189     1.11469  0.00041519
       23785     1.15497     1.11469 0.000415176
       23786      1.1581     1.11469 0.000415162
       23787     1.16126      1.1147 0.000415149
       23788     1.16443      1.1147 0.000415137
       23789     1.16762      1.1147 0.000415126
       23790      1.1708      1.1147 0.000415115
       23791     1.17397      1.1147 0.000415105
       23792     1.17712     1.11471 0.000415096
       23793     1.18024     1.11471 0.000415088
       23794     1.18332     1.11471  0.00041508
       23795     1.18636     1.11472 0.000415074
       23796     1.18935     1.11472 0.000415068
       23797     1.19227     1.11472 0.000415063
       23798     1.19514     1.11473  0.00041506
       23799     1.19794     1.11473 0.000415057
       23800     1.20068     1.11473 0.000415055
       23801     1.20334     1.11474 0.000415055
       23802     1.20594     1.11474 0.000415055
       23803     1.20847     1.11474 0.000415056
       23804     1.21092     1.11475 0.000415058
       23805     1.21331     1.11475 0.000415061
       23806     1.21562     1.11476 0.000415066
       23807     1.21787     1.11476 0.000415071
       23808     1.22005     1.11477 0.000415077
       23809     1.22217     1.11477 0.000415084
       23810     1.22422     1.11477 0.000415092
       23811      1.2262     1.11478 0.000415101
       23812     1.22811     1.11478 0.000415111
       23813     1.22996     1.11479 0.000415122
       23814     1.23173     1.11479 0.000415133
       23815     1.23342      1.1148 0.000415146
       23816     1.23504      1.1148 0.000415159
       23817     1.23656     1.11481 0.000415173
       23818       1.238     1.11481 0.000415188
       23819     1.23933     1.11482 0.000415203
       23820     1.24055     1.11482 0.000415219
       23821     1.24166     1.11483 0.000415236
       23822     1.24263     1.11484 0.000415253
       23823     1.24347     1.11484 0.000415271
       23824     1.24417     1.11485 0.000415289
       23825     1.24471     1.11485 0.000415307
       23826     1.24508     1.11486 0.000415326
       23827     1.24528     1.11486 0.000415345
       23828      1.2453     1.11487 0.000415363
       23829     1.24513     1.11487 0.000415382
       23830     1.24477     1.11488   0.0004154
       23831     1.24421     1.11488 0.000415418
       23832     1.24345     1.11489 0.000415436
       23833     1.24248     1.11489 0.000415453
       23834     1.24132      1.1149 0.000415469
       23835     1.23995     1.11491 0.000415485
       23836     1.23839     1.11491   0.0004155
       23837     1.23663     1.11492 0.000415514
       23838     1.23468     1.11492 0.000415527
       23839     1.23255     1.11493 0.000415538
       23840     1.23025     1.11493 0.000415549
       23841     1.22779     1.11494 0.000415559
       23842     1.22516     1.11494 0.000415567
       23843     1.22239     1.11494 0.000415574
       23844     1.21949     1.11495  0.00041558
       23845     1.21646     1.11495 0.000415584
       23846     1.21331     1.11496 0.000415587
       23847     1.21005     1.11496 0.000415589
       23848     1.20669     1.11497 0.000415589
       23849     1.20324     1.11497 0.000415588
       23850      1.1997     1.11497 0.000415586
       23851     1.19608     1.11498 0.000415582
       23852     1.19238     1.11498 0.000415578
       23853      1.1886     1.11498 0.000415572
       23854     1.18475     1.11498 0.000415565
       23855     1.18082     1.11499 0.000415556
       23856     1.17681     1.11499 0.000415547
       23857     1.17272     1.11499 0.000415537
       23858     1.16855     1.11499 0.000415525
       23859     1.16429       1.115 0.000415513
       23860     1.15993       1.115   0.0004155
       23861     1.15548       1.115 0.000415486
       23862     1.15093       1.115 0.000415471
       23863     1.14628       1.115 0.000415456
       23864     1.14152       1.115  0.00041544
       23865     1.13667     1.11501 0.000415424
       23866     1.13172     1.11501 0.000415407
       23867     1.12668     1.11501  0.00041539
       23868     1.12155     1.11501 0.000415372
       23869     1.11636     1.11501 0.000415355
       23870     1.11109     1.11501 0.000415338
       23871     1.10578     1.11501  0.00041532
       23872     1.10043     1.11501 0.000415303
       23873     1.09506       1.115 0.000415287
       23874     1.08968       1.115 0.000415271
       23875     1.08432       1.115 0.000415255
       23876     1.07898       1.115 0.000415241
       23877     1.07368       1.115 0.000415227
       23878     1.06844       1.115 0.000415214
       23879     1.06326       1.115 0.000415202
       23880     1.05817     1.11499 0.000415192
       23881     1.05316     1.11499 0.000415183
       23882     1.04825     1.11499 0.000415175
       23883     1.04345     1.11498 0.000415168
       23884     1.03877     1.11498 0.000415163
       23885     1.03422     1.11498 0.000415159
       23886      1.0298     1.11497 0.000415157
       23887     1.02554     1.11497 0.000415157
       23888     1.02145     1.11497 0.000415158
       23889     1.01754     1.11496  0.00041516
       23890     1.01383     1.11496 0.000415165
       23891     1.01034     1.11495  0.00041517
       23892      1.0071     1.11495 0.000415177
       23893     1.00413     1.11494 0.000415186
       23894     1.00144     1.11494 0.000415196
       23895    0.999069     1.11494 0.000415207
       23896    0.997029     1.11493 0.000415219
       23897    0.995343     1.11493 0.000415231
       23898    0.994026     1.11492 0.000415245
       23899    0.993093     1.11492 0.000415259
       23900    0.992557     1.11491 0.000415273
       23901    0.992424      1.1149 0.000415287
       23902      0.9927      1.1149 0.000415301
       23903    0.993385     1.11489 0.000415315
       23904    0.994479     1.11489 0.000415328
       23905    0.995976     1.11488 0.000415341
       23906    0.997866     1.11488 0.000415352
       23907     1.00014     1.11488 0.000415363
       23908     1.00277     1.11487 0.000415372
       23909     1.00576     1.11487 0.000415379
       23910     1.00906     1.11486 0.000415385
       23911     1.01267     1.11486  0.00041539
       23912     1.01655     1.11485 0.000415393
       23913     1.02067     1.11485 0.000415394
       23914       1.025     1.11485 0.000415394
       23915     1.02949     1.11484 0.000415392
       23916     1.03411     1.11484 0.000415388
       23917     1.03882     1.11484 0.000415383
       23918     1.04358     1.11483 0.000415376
       23919     1.04835     1.11483 0.000415368
       23920     1.05307     1.11483 0.000415359
       23921     1.05773     1.11482 0.000415349
       23922     1.06227     1.11482 0.000415337
       23923     1.06665     1.11482 0.000415324
       23924     1.07086     1.11482 0.000415311
       23925     1.07485     1.11482 0.000415297
       23926     1.07859     1.11482 0.000415283
       23927     1.08207     1.11481 0.000415267
       23928     1.08526     1.11481 0.000415252
       23929     1.08816     1.11481 0.000415236
       23930     1.09073     1.11481  0.00041522
       23931     1.09298     1.11481 0.000415204
       23932     1.09491     1.11481 0.000415187
       23933      1.0965     1.11481  0.00041517
       23934     1.09777     1.11481 0.000415154
       23935     1.09872     1.11481 0.000415137
       23936     1.09936     1.11481  0.00041512
       23937     1.09969     1.11481 0.000415103
       23938     1.09974      1.1148 0.000415086
       23939     1.09952      1.1148  0.00041507
       23940     1.09906      1.1148 0.000415053
       23941     1.09837      1.1148 0.000415036
       23942     1.09749      1.1148 0.000415019
       23943     1.09644      1.1148 0.000415003
       23944     1.09525      1.1148 0.000414986
       23945     1.09395      1.1148  0.00041497
       23946     1.09257      1.1148 0.000414953
       23947     1.09114      1.1148 0.000414937
       23948     1.08968      1.1148 0.000414921
       23949     1.08824      1.1148 0.000414905
       23950     1.08682     1.11479  0.00041489
       23951     1.08545     1.11479 0.000414874
       23952     1.08416     1.11479 0.000414859
       23953     1.08296     1.11479 0.000414844
       23954     1.08185     1.11479 0.000414829
       23955     1.08084     1.11479 0.000414814
       23956     1.07994     1.11479 0.000414799
       23957     1.07915     1.11478 0.000414784
       23958     1.07847     1.11478  0.00041477
       23959     1.07788     1.11478 0.000414755
       23960     1.07737     1.11478 0.000414741
       23961     1.07695     1.11478 0.000414727
       23962      1.0766     1.11478 0.000414712
       23963     1.07631     1.11478 0.000414698
       23964     1.07608     1.11477 0.000414684
       23965     1.07589     1.11477  0.00041467
       23966     1.07574     1.11477 0.000414656
       23967     1.07563     1.11477 0.000414642
       23968     1.07557     1.11477 0.000414628
       23969     1.07555     1.11477 0.000414614
       23970     1.07559     1.11476 0.000414599
       23971     1.07568     1.11476 0.000414585
       23972     1.07586     1.11476 0.000414571
       23973     1.07612     1.11476 0.000414557
       23974     1.07649     1.11476 0.000414543
       23975     1.07698     1.11476 0.000414529
       23976     1.07761     1.11475 0.000414514
       23977     1.07841     1.11475   0.0004145
       23978     1.07938     1.11475 0.000414485
       23979     1.08055     1.11475  0.00041447
       23980     1.08193     1.11475 0.000414455
       23981     1.08354     1.11475  0.00041444
       23982     1.08538     1.11475 0.000414424
       23983     1.08748     1.11474 0.000414409
       23984     1.08982     1.11474 0.000414393
       23985     1.09243     1.11474 0.000414377
       23986     1.09529     1.11474  0.00041436
       23987     1.09841     1.11474 0.000414343
       23988     1.10179     1.11474 0.000414326
       23989      1.1054     1.11474 0.000414309
       23990     1.10925     1.11474 0.000414292
       23991     1.11333     1.11474 0.000414275
       23992      1.1176     1.11474 0.000414258
       23993     1.12207     1.11474  0.00041424
       23994     1.12671     1.11474 0.000414223
       23995     1.13151     1.11474 0.000414207
       23996     1.13643     1.11474 0.000414191
       23997     1.14147     1.11474 0.000414175
       23998      1.1466     1.11475  0.00041416
       23999     1.15179     1.11475 0.000414145
       24000     1.15704     1.11475 0.000414132
       24001     1.16231     1.11475 0.000414119
       24002     1.16758     1.11475 0.000414108
       24003     1.17284     1.11476 0.000414098
       24004     1.17806     1.11476 0.000414089
       24005     1.18323     1.11476 0.000414081
       24006     1.18831     1.11476 0.000414075
       24007      1.1933     1.11477 0.000414071
       24008     1.19817     1.11477 0.000414068
       24009     1.20291     1.11477 0.000414067
       24010     1.20749     1.11478 0.000414068
       24011     1.21191     1.11478 0.000414071
       24012     1.21614     1.11479 0.000414075
       24013     1.22017     1.11479 0.000414081
       24014     1.22399      1.1148 0.000414089
       24015     1.22758      1.1148 0.000414098
       24016     1.23093      1.1148 0.000414109
       24017     1.23402     1.11481 0.000414122
       24018     1.23684     1.11481 0.000414136
       24019     1.23938     1.11482 0.000414151
       24020     1.24163     1.11483 0.000414167
       24021     1.24359     1.11483 0.000414185
       24022     1.24523     1.11484 0.000414203
       24023     1.24656     1.11484 0.000414222
       24024     1.24756     1.11485 0.000414242
       24025     1.24823     1.11485 0.000414262
       24026     1.24857     1.11486 0.000414282
       24027     1.24857     1.11486 0.000414302
       24028     1.24823     1.11487 0.000414322
       24029     1.24755     1.11487 0.000414341
       24030     1.24651     1.11488  0.00041436
       24031     1.24514     1.11489 0.000414379
       24032     1.24341     1.11489 0.000414396
       24033     1.24135      1.1149 0.000414412
       24034     1.23894      1.1149 0.000414427
       24035      1.2362     1.11491  0.00041444
       24036     1.23313     1.11491 0.000414452
       24037     1.22974     1.11492 0.000414463
       24038     1.22603     1.11492 0.000414471
       24039     1.22203     1.11493 0.000414478
       24040     1.21773     1.11493 0.000414483
       24041     1.21315     1.11493 0.000414486
       24042      1.2083     1.11494 0.000414486
       24043     1.20321     1.11494 0.000414485
       24044     1.19789     1.11494 0.000414483
       24045     1.19235     1.11495 0.000414478
       24046     1.18663     1.11495 0.000414471
       24047     1.18073     1.11495 0.000414463
       24048      1.1747     1.11496 0.000414453
       24049     1.16854     1.11496 0.000414442
       24050     1.16229     1.11496  0.00041443
       24051     1.15598     1.11496 0.000414416
       24052     1.14963     1.11496 0.000414401
       24053     1.14329     1.11496 0.000414386
       24054     1.13697     1.11497 0.000414369
       24055     1.13072     1.11497 0.000414353
       24056     1.12457     1.11497 0.000414336
       24057     1.11856     1.11497 0.000414318
       24058      1.1127     1.11497 0.000414301
       24059     1.10705     1.11497 0.000414284
       24060     1.10164     1.11497 0.000414267
       24061     1.09648     1.11496 0.000414251
       24062      1.0916     1.11496 0.000414235
       24063     1.08704     1.11496 0.000414219
       24064     1.08281     1.11496 0.000414204
       24065     1.07893     1.11496  0.00041419
       24066     1.07542     1.11496 0.000414176
       24067     1.07227     1.11496 0.000414162
       24068      1.0695     1.11495 0.000414149
       24069      1.0671     1.11495 0.000414137
       24070     1.06508     1.11495 0.000414125
       24071     1.06341     1.11495 0.000414113
       24072      1.0621     1.11495 0.000414102
       24073     1.06111     1.11494 0.000414091
       24074     1.06044     1.11494  0.00041408
       24075     1.06007     1.11494 0.000414069
       24076     1.05997     1.11494 0.000414058
       24077     1.06011     1.11493 0.000414047
       24078     1.06048     1.11493 0.000414036
       24079     1.06105     1.11493 0.000414025
       24080      1.0618     1.11493 0.000414013
       24081     1.06271     1.11493 0.000414002
       24082     1.06376     1.11492  0.00041399
       24083     1.06493     1.11492 0.000413978
       24084      1.0662     1.11492 0.000413966
       24085     1.06757     1.11492 0.000413953
       24086     1.06901     1.11492 0.000413941
       24087     1.07052     1.11491 0.000413927
       24088      1.0721     1.11491 0.000413914
       24089     1.07373     1.11491   0.0004139
       24090     1.07543     1.11491 0.000413886
       24091     1.07718     1.11491 0.000413872
       24092     1.07898     1.11491 0.000413858
       24093     1.08085      1.1149 0.000413843
       24094     1.08278      1.1149 0.000413828
       24095     1.08477      1.1149 0.000413813
       24096     1.08683      1.1149 0.000413797
       24097     1.08896      1.1149 0.000413781
       24098     1.09116      1.1149 0.000413765
       24099     1.09343      1.1149 0.000413749
       24100     1.09577      1.1149 0.000413733
       24101     1.09818      1.1149 0.000413716
       24102     1.10065      1.1149 0.000413699
       24103     1.10318      1.1149 0.000413683
       24104     1.10577     1.11489 0.000413666
       24105     1.10839     1.11489 0.000413648
       24106     1.11105     1.11489 0.000413631
       24107     1.11373     1.11489 0.000413614
       24108     1.11643     1.11489 0.000413597
       24109     1.11912     1.11489  0.00041358
       24110     1.12181     1.11489 0.000413563
       24111     1.12446      1.1149 0.000413546
       24112     1.12708      1.1149 0.000413529
       24113     1.12964      1.1149 0.000413512
       24114     1.13213      1.1149 0.000413496
       24115     1.13454      1.1149  0.00041348
       24116     1.13686      1.1149 0.000413463
       24117     1.13907      1.1149 0.000413447
       24118     1.14116      1.1149 0.000413432
       24119     1.14313      1.1149 0.000413416
       24120     1.14495      1.1149 0.000413401
       24121     1.14664      1.1149 0.000413386
       24122     1.14817     1.11491 0.000413371
       24123     1.14954     1.11491 0.000413356
       24124     1.15075     1.11491 0.000413342
       24125     1.15179     1.11491 0.000413328
       24126     1.15267     1.11491 0.000413314
       24127     1.15337     1.11491 0.000413299
       24128     1.15391     1.11492 0.000413285
       24129     1.15428     1.11492 0.000413272
       24130     1.15449     1.11492 0.000413258
       24131     1.15455     1.11492 0.000413244
       24132     1.15446     1.11492  0.00041323
       24133     1.15422     1.11492 0.000413216
       24134     1.15384     1.11493 0.000413202
       24135     1.15333     1.11493 0.000413188
       24136     1.15271     1.11493 0.000413174
       24137     1.15198     1.11493  0.00041316
       24138     1.15115     1.11493 0.000413145
       24139     1.15023     1.11493 0.000413131
       24140     1.14924     1.11493 0.000413116
       24141     1.14819     1.11494 0.000413101
       24142     1.14709     1.11494 0.000413086
       24143     1.14595     1.11494 0.000413071
       24144     1.14478     1.11494 0.000413056
       24145      1.1436     1.11494  0.00041304
       24146     1.14241     1.11494 0.000413025
       24147     1.14123     1.11494 0.000413009
       24148     1.14007     1.11494 0.000412993
       24149     1.13893     1.11494 0.000412978
       24150     1.13783     1.11495 0.000412962
       24151     1.13678     1.11495 0.000412945
       24152     1.13577     1.11495 0.000412929
       24153     1.13483     1.11495 0.000412913
       24154     1.13395     1.11495 0.000412897
