#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       27320    -5.47469    -5.45049 0.000576806
       27321    -5.47003    -5.45049 0.000576786
       27322    -5.46626    -5.45049 0.000576765
       27323    -5.46216    -5.45049 0.000576744
       27324    -5.45803    -5.45049 0.000576723
       27325    -5.45386    -5.45049 0.000576702
       27326    -5.44936    -5.45049 0.000576681
       27327    -5.44497    -5.45049  0.00057666
       27328    -5.44024    -5.45049 0.000576639
       27329    -5.43654    -5.45049 0.000576618
       27330    -5.43252    -5.45049 0.000576597
       27331    -5.42817    -5.45049 0.000576577
       27332    -5.42427    -5.45049 0.000576556
       27333    -5.41991    -5.45049 0.000576536
       27334    -5.41571    -5.45049 0.000576517
       27335    -5.41138    -5.45048 0.000576497
       27336    -5.40709    -5.45048 0.000576478
       27337    -5.40285    -5.45048  0.00057646
       27338    -5.39882    -5.45048 0.000576442
       27339    -5.39486    -5.45048 0.000576424
       27340    -5.39101    -5.45047 0.000576407
       27341    -5.38741    -5.45047 0.000576391
       27342    -5.38349    -5.45047 0.000576375
       27343    -5.37971    -5.45047  0.00057636
       27344    -5.37655    -5.45046 0.000576345
       27345     -5.3728    -5.45046 0.000576331
       27346       -5.37    -5.45046 0.000576317
       27347    -5.36786    -5.45046 0.000576304
       27348    -5.36503    -5.45045 0.000576292
       27349    -5.36273    -5.45045 0.000576279
       27350    -5.36037    -5.45045 0.000576268
       27351    -5.35826    -5.45044 0.000576257
       27352    -5.35717    -5.45044 0.000576246
       27353    -5.35574    -5.45044 0.000576235
       27354    -5.35488    -5.45043 0.000576225
       27355    -5.35399    -5.45043 0.000576214
       27356    -5.35384    -5.45043 0.000576204
       27357    -5.35351    -5.45042 0.000576194
       27358    -5.35345    -5.45042 0.000576184
       27359    -5.35352    -5.45041 0.000576173
       27360      -5.354    -5.45041 0.000576163
       27361    -5.35504    -5.45041 0.000576153
       27362    -5.35617     -5.4504 0.000576142
       27363    -5.35708     -5.4504 0.000576131
       27364    -5.35851     -5.4504  0.00057612
       27365    -5.36058    -5.45039 0.000576108
       27366    -5.36284    -5.45039 0.000576096
       27367    -5.36527    -5.45039 0.000576083
       27368    -5.36814    -5.45038  0.00057607
       27369    -5.37053    -5.45038 0.000576056
       27370    -5.37317    -5.45038 0.000576042
       27371    -5.37544    -5.45038 0.000576028
       27372    -5.37839    -5.45037 0.000576013
       27373    -5.38078    -5.45037 0.000575997
       27374     -5.3838    -5.45037 0.000575981
       27375    -5.38638    -5.45037 0.000575965
       27376    -5.38957    -5.45036 0.000575948
       27377      -5.392    -5.45036 0.000575931
       27378      -5.395    -5.45036 0.000575914
       27379    -5.39784    -5.45036 0.000575896
       27380    -5.40048    -5.45036 0.000575878
       27381     -5.4037    -5.45035 0.000575859
       27382    -5.40643    -5.45035  0.00057584
       27383    -5.40882    -5.45035 0.000575821
       27384    -5.41071    -5.45035 0.000575802
       27385    -5.41288    -5.45035 0.000575783
       27386    -5.41547    -5.45035 0.000575763
       27387    -5.41833    -5.45035 0.000575743
       27388    -5.42026    -5.45035 0.000575723
       27389    -5.42218    -5.45034 0.000575703
       27390     -5.4244    -5.45034 0.000575683
       27391    -5.42721    -5.45034 0.000575662
       27392    -5.42957    -5.45034 0.000575642
       27393    -5.43194    -5.45034 0.000575621
       27394    -5.43355    -5.45034 0.000575601
       27395    -5.43623    -5.45034  0.00057558
       27396    -5.43816    -5.45034 0.000575559
       27397    -5.44069    -5.45034 0.000575538
       27398    -5.44293    -5.45034 0.000575517
       27399    -5.44546    -5.45034 0.000575496
       27400    -5.44843    -5.45034 0.000575475
       27401    -5.45122    -5.45034 0.000575454
       27402    -5.45368    -5.45034 0.000575433
       27403    -5.45595    -5.45034 0.000575412
       27404    -5.45831    -5.45034 0.000575391
       27405    -5.45999    -5.45034  0.00057537
       27406    -5.46249    -5.45034  0.00057535
       27407    -5.46458    -5.45034 0.000575329
       27408     -5.4667    -5.45034 0.000575308
       27409    -5.46792    -5.45034 0.000575288
       27410    -5.46989    -5.45034 0.000575267
       27411    -5.47138    -5.45034 0.000575247
       27412    -5.47282    -5.45034 0.000575226
       27413    -5.47375    -5.45034 0.000575206
       27414    -5.47445    -5.45035 0.000575185
       27415    -5.47444    -5.45035 0.000575165
       27416    -5.47523    -5.45035 0.000575145
       27417    -5.47529    -5.45035 0.000575125
       27418    -5.47505    -5.45035 0.000575104
       27419    -5.47437    -5.45035 0.000575084
       27420    -5.47321    -5.45035 0.000575064
       27421    -5.47189    -5.45035 0.000575043
       27422     -5.4701    -5.45035 0.000575023
       27423    -5.46797    -5.45035 0.000575002
       27424    -5.46565    -5.45035 0.000574981
       27425     -5.4627    -5.45035 0.000574961
       27426    -5.46047    -5.45035  0.00057494
       27427    -5.45716    -5.45035 0.000574919
       27428    -5.45336    -5.45035 0.000574898
       27429    -5.44985    -5.45035 0.000574877
       27430    -5.44526    -5.45035 0.000574856
       27431    -5.44008    -5.45035 0.000574835
       27432    -5.43551    -5.45035 0.000574815
       27433    -5.43021    -5.45035 0.000574794
       27434    -5.42494    -5.45035 0.000574774
       27435    -5.41944    -5.45035 0.000574754
       27436    -5.41311    -5.45035 0.000574735
       27437    -5.40687    -5.45035 0.000574716
       27438    -5.40091    -5.45035 0.000574698
       27439    -5.39418    -5.45034  0.00057468
       27440    -5.38733    -5.45034 0.000574664
       27441    -5.38083    -5.45034 0.000574649
       27442    -5.37394    -5.45034 0.000574635
       27443    -5.36793    -5.45033 0.000574621
       27444    -5.36115    -5.45033  0.00057461
       27445    -5.35454    -5.45033 0.000574599
       27446    -5.34784    -5.45032 0.000574591
       27447    -5.34108    -5.45032 0.000574583
       27448      -5.334    -5.45031 0.000574578
       27449     -5.3277    -5.45031 0.000574575
       27450    -5.32161    -5.45031 0.000574573
       27451    -5.31591     -5.4503 0.000574573
       27452    -5.31035     -5.4503 0.000574574
       27453    -5.30527    -5.45029 0.000574578
       27454    -5.30024    -5.45028 0.000574583
       27455    -5.29576    -5.45028 0.000574589
       27456    -5.29141    -5.45027 0.000574598
       27457    -5.28767    -5.45027 0.000574607
       27458    -5.28426    -5.45026 0.000574618
       27459    -5.28152    -5.45026  0.00057463
       27460    -5.27915    -5.45025 0.000574643
       27461    -5.27778    -5.45024 0.000574656
       27462    -5.27681    -5.45024  0.00057467
       27463    -5.27639    -5.45023 0.000574684
       27464    -5.27622    -5.45022 0.000574698
       27465     -5.2766    -5.45022 0.000574712
       27466    -5.27795    -5.45021 0.000574725
       27467    -5.27967    -5.45021 0.000574738
       27468    -5.28203     -5.4502 0.000574749
       27469    -5.28455    -5.45019  0.00057476
       27470    -5.28765    -5.45019  0.00057477
       27471     -5.2916    -5.45018 0.000574778
       27472    -5.29545    -5.45018 0.000574784
       27473    -5.29962    -5.45017  0.00057479
       27474    -5.30375    -5.45016 0.000574793
       27475    -5.30828    -5.45016 0.000574796
       27476    -5.31299    -5.45015 0.000574796
       27477     -5.3177    -5.45015 0.000574796
       27478    -5.32297    -5.45015 0.000574793
       27479    -5.32831    -5.45014  0.00057479
       27480    -5.33384    -5.45014 0.000574784
       27481     -5.3389    -5.45013 0.000574778
       27482    -5.34408    -5.45013  0.00057477
       27483    -5.34964    -5.45012  0.00057476
       27484     -5.3545    -5.45012  0.00057475
       27485    -5.35909    -5.45012 0.000574739
       27486    -5.36385    -5.45012 0.000574726
       27487     -5.3686    -5.45011 0.000574713
       27488    -5.37318    -5.45011 0.000574699
       27489    -5.37758    -5.45011 0.000574684
       27490    -5.38179     -5.4501 0.000574669
       27491    -5.38505     -5.4501 0.000574653
       27492    -5.38888     -5.4501 0.000574636
       27493    -5.39281     -5.4501 0.000574619
       27494    -5.39595     -5.4501 0.000574601
       27495    -5.39919    -5.45009 0.000574583
       27496    -5.40181    -5.45009 0.000574565
       27497    -5.40516    -5.45009 0.000574547
       27498    -5.40819    -5.45009 0.000574528
       27499    -5.41092    -5.45009 0.000574509
       27500    -5.41351    -5.45009 0.000574489
       27501    -5.41551    -5.45008  0.00057447
       27502    -5.41739    -5.45008  0.00057445
       27503    -5.41931    -5.45008  0.00057443
       27504    -5.42129    -5.45008  0.00057441
       27505    -5.42347    -5.45008  0.00057439
       27506    -5.42497    -5.45008  0.00057437
       27507    -5.42655    -5.45008  0.00057435
       27508    -5.42822    -5.45008  0.00057433
       27509    -5.43028    -5.45008 0.000574309
       27510    -5.43184    -5.45008 0.000574289
       27511    -5.43306    -5.45008 0.000574268
       27512    -5.43394    -5.45008 0.000574248
       27513    -5.43493    -5.45007 0.000574227
       27514    -5.43618    -5.45007 0.000574206
       27515    -5.43725    -5.45007 0.000574186
       27516    -5.43845    -5.45007 0.000574165
       27517    -5.43992    -5.45007 0.000574144
       27518    -5.44121    -5.45007 0.000574123
       27519    -5.44248    -5.45007 0.000574103
       27520    -5.44373    -5.45007 0.000574082
       27521    -5.44527    -5.45007 0.000574061
       27522    -5.44649    -5.45007  0.00057404
       27523    -5.44769    -5.45007 0.000574019
       27524    -5.44844    -5.45007 0.000573998
       27525     -5.4492    -5.45007 0.000573977
       27526    -5.44995    -5.45007 0.000573957
       27527    -5.45073    -5.45007 0.000573936
       27528    -5.45167    -5.45007 0.000573915
       27529     -5.4528    -5.45007 0.000573894
       27530    -5.45428    -5.45007 0.000573873
       27531    -5.45565    -5.45007 0.000573852
       27532    -5.45708    -5.45007 0.000573832
       27533    -5.45843    -5.45007 0.000573811
       27534    -5.45987    -5.45007  0.00057379
       27535    -5.46184    -5.45007  0.00057377
       27536    -5.46332    -5.45007 0.000573749
       27537     -5.4655    -5.45007 0.000573728
       27538    -5.46689    -5.45008 0.000573708
       27539    -5.46901    -5.45008 0.000573687
       27540     -5.4711    -5.45008 0.000573667
       27541    -5.47302    -5.45008 0.000573647
       27542    -5.47508    -5.45008 0.000573627
       27543    -5.47742    -5.45008 0.000573607
       27544    -5.48005    -5.45008 0.000573587
       27545    -5.48312    -5.45008 0.000573567
       27546    -5.48541    -5.45008 0.000573548
       27547    -5.48751    -5.45008 0.000573529
       27548    -5.49049    -5.45009  0.00057351
       27549    -5.49388    -5.45009 0.000573491
       27550    -5.49737    -5.45009 0.000573473
       27551    -5.50124    -5.45009 0.000573455
       27552    -5.50472    -5.45009 0.000573438
       27553    -5.50826     -5.4501 0.000573421
       27554    -5.51184     -5.4501 0.000573404
       27555    -5.51588     -5.4501 0.000573389
       27556    -5.51948     -5.4501 0.000573373
       27557    -5.52276     -5.4501 0.000573359
       27558    -5.52614    -5.45011 0.000573344
       27559    -5.52962    -5.45011 0.000573331
       27560    -5.53271    -5.45011 0.000573318
       27561    -5.53646    -5.45012 0.000573306
       27562    -5.53993    -5.45012 0.000573294
       27563    -5.54295    -5.45012 0.000573283
       27564    -5.54566    -5.45013 0.000573273
       27565    -5.54833    -5.45013 0.000573263
       27566    -5.55065    -5.45013 0.000573254
       27567    -5.55334    -5.45014 0.000573245
       27568    -5.55535    -5.45014 0.000573237
       27569     -5.5571    -5.45015  0.00057323
       27570    -5.55903    -5.45015 0.000573222
       27571    -5.55976    -5.45015 0.000573215
       27572    -5.56065    -5.45016 0.000573209
       27573    -5.56138    -5.45016 0.000573202
       27574    -5.56148    -5.45017 0.000573195
       27575    -5.56125    -5.45017 0.000573189
       27576    -5.56069    -5.45017 0.000573182
       27577    -5.55977    -5.45018 0.000573175
       27578    -5.55835    -5.45018 0.000573168
       27579    -5.55672    -5.45019  0.00057316
       27580    -5.55473    -5.45019 0.000573152
       27581    -5.55253    -5.45019 0.000573143
       27582    -5.54952     -5.4502 0.000573133
       27583    -5.54644     -5.4502 0.000573123
       27584     -5.5427     -5.4502 0.000573112
       27585    -5.53906    -5.45021 0.000573101
       27586    -5.53537    -5.45021 0.000573088
       27587    -5.53073    -5.45021 0.000573075
       27588     -5.5256    -5.45022 0.000573061
       27589     -5.5206    -5.45022 0.000573045
       27590    -5.51528    -5.45022  0.00057303
       27591    -5.50964    -5.45022 0.000573013
       27592    -5.50387    -5.45022 0.000572995
       27593    -5.49796    -5.45023 0.000572977
       27594    -5.49103    -5.45023 0.000572958
       27595     -5.4837    -5.45023 0.000572939
       27596    -5.47689    -5.45023 0.000572919
       27597    -5.46987    -5.45023 0.000572899
       27598    -5.46251    -5.45023 0.000572878
       27599    -5.45468    -5.45023 0.000572857
       27600     -5.4467    -5.45023 0.000572837
       27601    -5.43846    -5.45023 0.000572816
       27602    -5.43059    -5.45023 0.000572796
       27603    -5.42266    -5.45023 0.000572776
       27604    -5.41517    -5.45023 0.000572756
       27605    -5.40772    -5.45023 0.000572738
       27606    -5.40002    -5.45022  0.00057272
       27607     -5.3923    -5.45022 0.000572703
       27608     -5.3846    -5.45022 0.000572687
       27609    -5.37696    -5.45022 0.000572673
       27610     -5.3696    -5.45021 0.000572659
       27611    -5.36273    -5.45021 0.000572647
       27612    -5.35671    -5.45021 0.000572637
       27613    -5.35129     -5.4502 0.000572627
       27614    -5.34638     -5.4502 0.000572619
       27615    -5.34156     -5.4502 0.000572611
       27616    -5.33735    -5.45019 0.000572605
       27617    -5.33408    -5.45019   0.0005726
       27618    -5.33088    -5.45018 0.000572596
       27619    -5.32838    -5.45018 0.000572592
       27620    -5.32735    -5.45017 0.000572588
       27621    -5.32613    -5.45017 0.000572585
       27622    -5.32607    -5.45017 0.000572582
       27623    -5.32642    -5.45016 0.000572579
       27624    -5.32807    -5.45016 0.000572575
       27625    -5.33039    -5.45015 0.000572571
       27626    -5.33351    -5.45015 0.000572566
       27627    -5.33709    -5.45014  0.00057256
       27628    -5.34065    -5.45014 0.000572553
       27629    -5.34584    -5.45014 0.000572544
       27630    -5.35049    -5.45013 0.000572535
       27631    -5.35564    -5.45013 0.000572524
       27632    -5.36111    -5.45013 0.000572513
       27633    -5.36761    -5.45012   0.0005725
       27634    -5.37423    -5.45012 0.000572486
       27635    -5.38122    -5.45012  0.00057247
       27636    -5.38931    -5.45012 0.000572454
       27637    -5.39713    -5.45011 0.000572437
       27638    -5.40508    -5.45011 0.000572418
       27639    -5.41345    -5.45011 0.000572399
       27640     -5.4225    -5.45011 0.000572379
       27641    -5.43159    -5.45011 0.000572359
       27642    -5.44038    -5.45011 0.000572338
       27643    -5.44946    -5.45011 0.000572317
       27644    -5.45862    -5.45011 0.000572297
       27645    -5.46798    -5.45011 0.000572277
       27646    -5.47707    -5.45011 0.000572257
       27647    -5.48628    -5.45011 0.000572237
       27648    -5.49574    -5.45011 0.000572219
       27649     -5.5042    -5.45012 0.000572202
       27650      -5.513    -5.45012 0.000572186
       27651    -5.52134    -5.45012 0.000572171
       27652    -5.52964    -5.45012 0.000572157
       27653    -5.53819    -5.45013 0.000572145
       27654    -5.54604    -5.45013 0.000572135
       27655    -5.55394    -5.45013 0.000572127
       27656      -5.562    -5.45014  0.00057212
       27657    -5.56916    -5.45014 0.000572116
       27658    -5.57615    -5.45015 0.000572113
       27659    -5.58281    -5.45015 0.000572113
       27660    -5.58914    -5.45016 0.000572114
       27661    -5.59512    -5.45016 0.000572118
       27662     -5.6009    -5.45017 0.000572123
       27663    -5.60663    -5.45017  0.00057213
       27664    -5.61094    -5.45018 0.000572139
       27665    -5.61551    -5.45018 0.000572149
       27666    -5.61987    -5.45019 0.000572162
       27667    -5.62373     -5.4502 0.000572175
       27668    -5.62694     -5.4502  0.00057219
       27669    -5.63026    -5.45021 0.000572207
       27670    -5.63326    -5.45022 0.000572224
       27671    -5.63532    -5.45022 0.000572243
       27672    -5.63783    -5.45023 0.000572262
       27673    -5.63972    -5.45024 0.000572282
       27674    -5.64116    -5.45024 0.000572303
       27675    -5.64201    -5.45025 0.000572325
       27676    -5.64348    -5.45026 0.000572346
       27677    -5.64423    -5.45026 0.000572369
       27678    -5.64455    -5.45027 0.000572391
       27679    -5.64491    -5.45028 0.000572414
       27680    -5.64472    -5.45029 0.000572436
       27681    -5.64444    -5.45029 0.000572458
       27682    -5.64392     -5.4503  0.00057248
       27683    -5.64331    -5.45031 0.000572502
       27684    -5.64189    -5.45031 0.000572523
       27685      -5.641    -5.45032 0.000572544
       27686    -5.63931    -5.45033 0.000572564
       27687    -5.63773    -5.45033 0.000572583
       27688    -5.63595    -5.45034 0.000572602
       27689    -5.63415    -5.45035  0.00057262
       27690    -5.63127    -5.45035 0.000572636
       27691    -5.62899    -5.45036 0.000572652
       27692    -5.62669    -5.45037 0.000572667
       27693    -5.62441    -5.45037  0.00057268
       27694    -5.62169    -5.45038 0.000572693
       27695    -5.61884    -5.45039 0.000572705
       27696    -5.61587    -5.45039 0.000572715
       27697    -5.61264     -5.4504 0.000572725
       27698     -5.6093     -5.4504 0.000572733
       27699    -5.60631    -5.45041  0.00057274
       27700    -5.60338    -5.45041 0.000572746
       27701    -5.59961    -5.45042  0.00057275
       27702     -5.5959    -5.45042 0.000572754
       27703    -5.59241    -5.45043 0.000572756
       27704    -5.58867    -5.45043 0.000572757
       27705    -5.58453    -5.45044 0.000572757
       27706    -5.58075    -5.45044 0.000572755
       27707     -5.5767    -5.45045 0.000572753
       27708    -5.57238    -5.45045 0.000572749
       27709    -5.56839    -5.45046 0.000572744
       27710     -5.5641    -5.45046 0.000572738
       27711    -5.55996    -5.45047 0.000572731
       27712    -5.55489    -5.45047 0.000572723
       27713    -5.54979    -5.45047 0.000572713
       27714    -5.54478    -5.45048 0.000572703
       27715     -5.5394    -5.45048 0.000572691
       27716    -5.53408    -5.45048 0.000572679
       27717    -5.52881    -5.45049 0.000572665
       27718    -5.52268    -5.45049  0.00057265
       27719    -5.51642    -5.45049 0.000572634
       27720    -5.50926    -5.45049 0.000572618
       27721    -5.50165    -5.45049   0.0005726
       27722     -5.4948     -5.4505 0.000572582
       27723    -5.48688     -5.4505 0.000572562
       27724    -5.47911     -5.4505 0.000572543
       27725    -5.47087     -5.4505 0.000572522
       27726    -5.46248     -5.4505 0.000572502
       27727    -5.45334     -5.4505 0.000572481
       27728    -5.44452     -5.4505 0.000572461
       27729    -5.43468     -5.4505  0.00057244
       27730    -5.42519     -5.4505  0.00057242
       27731    -5.41503     -5.4505 0.000572401
       27732    -5.40496    -5.45049 0.000572383
       27733    -5.39473    -5.45049 0.000572366
       27734     -5.3848    -5.45049  0.00057235
       27735    -5.37402    -5.45049 0.000572336
       27736    -5.36363    -5.45048 0.000572324
       27737    -5.35291    -5.45048 0.000572314
       27738    -5.34206    -5.45048 0.000572307
       27739    -5.33143    -5.45047 0.000572302
       27740    -5.32137    -5.45047 0.000572301
       27741    -5.31086    -5.45046 0.000572302
       27742    -5.30102    -5.45046 0.000572307
       27743    -5.29143    -5.45045 0.000572315
       27744    -5.28217    -5.45045 0.000572327
       27745    -5.27296    -5.45044 0.000572342
       27746    -5.26433    -5.45043  0.00057236
       27747    -5.25616    -5.45043 0.000572383
       27748    -5.24835    -5.45042 0.000572408
       27749     -5.2414    -5.45041 0.000572437
       27750    -5.23475     -5.4504 0.000572469
       27751    -5.22875     -5.4504 0.000572504
       27752    -5.22358    -5.45039 0.000572542
       27753    -5.21928    -5.45038 0.000572582
       27754    -5.21542    -5.45037 0.000572624
       27755    -5.21278    -5.45036 0.000572667
       27756    -5.21047    -5.45035 0.000572712
       27757    -5.20897    -5.45034 0.000572757
       27758    -5.20872    -5.45034 0.000572803
       27759    -5.20899    -5.45033 0.000572848
       27760     -5.2099    -5.45032 0.000572893
       27761    -5.21177    -5.45031 0.000572937
       27762    -5.21411     -5.4503 0.000572979
       27763     -5.2172    -5.45029  0.00057302
       27764    -5.22117    -5.45028 0.000573059
       27765    -5.22613    -5.45028 0.000573095
       27766    -5.23145    -5.45027 0.000573129
       27767    -5.23768    -5.45026 0.000573159
       27768    -5.24385    -5.45025 0.000573187
       27769    -5.25099    -5.45025 0.000573211
       27770    -5.25888    -5.45024 0.000573232
       27771    -5.26732    -5.45023 0.000573249
       27772    -5.27564    -5.45023 0.000573263
       27773    -5.28409    -5.45022 0.000573273
       27774    -5.29276    -5.45022 0.000573281
       27775    -5.30173    -5.45021 0.000573285
       27776    -5.31112     -5.4502 0.000573286
       27777    -5.32071     -5.4502 0.000573285
       27778    -5.32999     -5.4502  0.00057328
       27779    -5.33875    -5.45019 0.000573274
       27780    -5.34757    -5.45019 0.000573265
       27781    -5.35653    -5.45018 0.000573254
       27782    -5.36515    -5.45018 0.000573242
       27783    -5.37323    -5.45018 0.000573228
       27784    -5.38134    -5.45018 0.000573213
       27785    -5.38961    -5.45017 0.000573196
       27786    -5.39694    -5.45017 0.000573179
       27787     -5.4042    -5.45017  0.00057316
       27788    -5.41078    -5.45017 0.000573142
       27789    -5.41726    -5.45017 0.000573122
       27790    -5.42316    -5.45017 0.000573102
       27791    -5.42892    -5.45017 0.000573082
       27792    -5.43377    -5.45017 0.000573062
       27793    -5.43786    -5.45017 0.000573041
       27794    -5.44192    -5.45016 0.000573021
       27795    -5.44535    -5.45016    0.000573
       27796    -5.44905    -5.45016  0.00057298
       27797    -5.45166    -5.45016 0.000572959
       27798    -5.45393    -5.45016 0.000572939
       27799    -5.45557    -5.45017 0.000572918
       27800    -5.45717    -5.45017 0.000572897
       27801    -5.45769    -5.45017 0.000572877
       27802    -5.45759    -5.45017 0.000572856
       27803    -5.45764    -5.45017 0.000572836
       27804    -5.45678    -5.45017 0.000572815
       27805    -5.45549    -5.45017 0.000572795
       27806    -5.45378    -5.45017 0.000572774
       27807    -5.45136    -5.45017 0.000572753
       27808    -5.44887    -5.45017 0.000572733
       27809    -5.44616    -5.45017 0.000572712
       27810    -5.44282    -5.45017 0.000572692
       27811    -5.43946    -5.45017 0.000572671
       27812    -5.43552    -5.45017 0.000572651
       27813    -5.43192    -5.45016 0.000572631
       27814     -5.4275    -5.45016 0.000572611
       27815    -5.42349    -5.45016 0.000572591
       27816    -5.41887    -5.45016 0.000572571
       27817    -5.41413    -5.45016 0.000572552
       27818    -5.40961    -5.45016 0.000572534
       27819    -5.40503    -5.45016 0.000572515
       27820     -5.4006    -5.45016 0.000572498
       27821    -5.39589    -5.45015  0.00057248
       27822     -5.3914    -5.45015 0.000572464
       27823    -5.38702    -5.45015 0.000572448
       27824    -5.38263    -5.45015 0.000572432
       27825    -5.37886    -5.45014 0.000572417
       27826    -5.37411    -5.45014 0.000572403
       27827    -5.37005    -5.45014  0.00057239
       27828    -5.36642    -5.45014 0.000572377
       27829    -5.36325    -5.45013 0.000572365
       27830     -5.3601    -5.45013 0.000572354
       27831     -5.3573    -5.45013 0.000572343
       27832    -5.35562    -5.45012 0.000572332
       27833    -5.35401    -5.45012 0.000572322
       27834    -5.35293    -5.45012 0.000572312
       27835    -5.35179    -5.45011 0.000572303
       27836    -5.35104    -5.45011 0.000572293
       27837    -5.35096     -5.4501 0.000572284
       27838    -5.35111     -5.4501 0.000572274
       27839    -5.35132     -5.4501 0.000572265
       27840    -5.35202    -5.45009 0.000572255
       27841    -5.35305    -5.45009 0.000572245
       27842    -5.35483    -5.45009 0.000572235
       27843    -5.35704    -5.45008 0.000572224
       27844     -5.3592    -5.45008 0.000572213
       27845    -5.36159    -5.45008 0.000572201
       27846    -5.36447    -5.45007 0.000572189
       27847    -5.36677    -5.45007 0.000572176
       27848    -5.36891    -5.45007 0.000572163
       27849    -5.37177    -5.45007 0.000572149
       27850    -5.37487    -5.45006 0.000572135
       27851    -5.37698    -5.45006  0.00057212
       27852    -5.38065    -5.45006 0.000572105
       27853    -5.38359    -5.45006  0.00057209
       27854    -5.38668    -5.45005 0.000572074
       27855    -5.38962    -5.45005 0.000572057
       27856    -5.39269    -5.45005  0.00057204
       27857    -5.39603    -5.45005 0.000572023
       27858    -5.39963    -5.45005 0.000572006
       27859    -5.40273    -5.45004 0.000571988
       27860    -5.40608    -5.45004 0.000571969
       27861    -5.40982    -5.45004 0.000571951
       27862    -5.41215    -5.45004 0.000571932
       27863    -5.41486    -5.45004 0.000571912
       27864    -5.41766    -5.45004 0.000571893
       27865    -5.42038    -5.45004 0.000571874
       27866    -5.42258    -5.45003 0.000571854
       27867    -5.42486    -5.45003 0.000571834
       27868    -5.42735    -5.45003 0.000571814
       27869    -5.42946    -5.45003 0.000571794
       27870    -5.43133    -5.45003 0.000571774
       27871     -5.4331    -5.45003 0.000571754
       27872    -5.43492    -5.45003 0.000571734
       27873    -5.43693    -5.45003 0.000571713
       27874    -5.43912    -5.45003 0.000571693
       27875    -5.44072    -5.45003 0.000571672
       27876    -5.44218    -5.45003 0.000571652
       27877    -5.44318    -5.45003 0.000571632
       27878    -5.44402    -5.45003 0.000571611
       27879    -5.44469    -5.45003 0.000571591
       27880    -5.44517    -5.45003  0.00057157
       27881    -5.44577    -5.45003  0.00057155
       27882    -5.44601    -5.45003 0.000571529
       27883    -5.44604    -5.45003 0.000571509
       27884     -5.4463    -5.45003 0.000571488
       27885    -5.44588    -5.45003 0.000571468
       27886    -5.44552    -5.45003 0.000571447
       27887    -5.44387    -5.45003 0.000571427
       27888    -5.44303    -5.45003 0.000571406
       27889    -5.44209    -5.45003 0.000571386
       27890    -5.44091    -5.45003 0.000571366
       27891    -5.43917    -5.45003 0.000571345
       27892    -5.43764    -5.45003 0.000571325
       27893    -5.43571    -5.45002 0.000571305
       27894    -5.43384    -5.45002 0.000571284
       27895    -5.43114    -5.45002 0.000571264
       27896    -5.42821    -5.45002 0.000571244
       27897    -5.42538    -5.45002 0.000571225
       27898    -5.42144    -5.45002 0.000571205
       27899    -5.41777    -5.45002 0.000571186
       27900    -5.41441    -5.45002 0.000571167
       27901     -5.4109    -5.45002 0.000571148
       27902    -5.40699    -5.45002  0.00057113
       27903    -5.40254    -5.45001 0.000571112
       27904    -5.39834    -5.45001 0.000571094
       27905    -5.39412    -5.45001 0.000571077
       27906    -5.39021    -5.45001 0.000571061
       27907    -5.38589    -5.45001 0.000571045
       27908    -5.38209       -5.45  0.00057103
       27909    -5.37795       -5.45 0.000571015
       27910    -5.37456       -5.45 0.000571001
       27911    -5.37104       -5.45 0.000570988
       27912    -5.36801    -5.44999 0.000570975
       27913    -5.36476    -5.44999 0.000570962
       27914     -5.3622    -5.44999 0.000570951
       27915    -5.35945    -5.44998 0.000570939
       27916    -5.35682    -5.44998 0.000570929
       27917    -5.35494    -5.44998 0.000570918
       27918    -5.35305    -5.44997 0.000570908
       27919    -5.35176    -5.44997 0.000570899
       27920    -5.35061    -5.44997 0.000570889
       27921    -5.35006    -5.44996  0.00057088
       27922    -5.34933    -5.44996 0.000570871
       27923    -5.34887    -5.44995 0.000570862
       27924    -5.34866    -5.44995 0.000570853
       27925    -5.34914    -5.44995 0.000570844
       27926    -5.34998    -5.44994 0.000570835
       27927    -5.35025    -5.44994 0.000570826
       27928    -5.35128    -5.44994 0.000570816
       27929    -5.35214    -5.44993 0.000570807
       27930     -5.3534    -5.44993 0.000570797
       27931    -5.35398    -5.44993 0.000570786
       27932    -5.35521    -5.44992 0.000570776
       27933    -5.35629    -5.44992 0.000570766
       27934    -5.35751    -5.44992 0.000570755
       27935    -5.35853    -5.44991 0.000570744
       27936    -5.35887    -5.44991 0.000570733
       27937    -5.35971    -5.44991 0.000570721
       27938    -5.35996     -5.4499  0.00057071
       27939    -5.36052     -5.4499 0.000570698
       27940     -5.3612     -5.4499 0.000570687
       27941    -5.36109    -5.44989 0.000570675
       27942    -5.36107    -5.44989 0.000570664
       27943    -5.36098    -5.44989 0.000570652
       27944     -5.3599    -5.44988 0.000570641
       27945    -5.35964    -5.44988 0.000570629
       27946    -5.35883    -5.44988 0.000570618
       27947    -5.35747    -5.44987 0.000570608
       27948    -5.35587    -5.44987 0.000570597
       27949     -5.3545    -5.44987 0.000570587
       27950    -5.35274    -5.44986 0.000570577
       27951    -5.35063    -5.44986 0.000570568
       27952    -5.34849    -5.44986 0.000570559
       27953    -5.34649    -5.44985  0.00057055
       27954    -5.34361    -5.44985 0.000570543
