#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         561       -0.92   -0.889198   0.0027535
         562       -0.92   -0.889253  0.00274915
         563       -0.92   -0.889307   0.0027448
         564       -0.92   -0.889362  0.00274048
         565       -0.92   -0.889416  0.00273616
         566       -0.92    -0.88947  0.00273186
         567       -0.92   -0.889524  0.00272758
         568       -0.92   -0.889577   0.0027233
         569       -0.92   -0.889631  0.00271904
         570       -0.92   -0.889684  0.00271479
         571       -0.92   -0.889737  0.00271056
         572       -0.92    -0.88979  0.00270633
         573       -0.92   -0.889843  0.00270212
         574       -0.92   -0.889895  0.00269793
         575       -0.92   -0.889948  0.00269374
         576       -0.84   -0.889861  0.00269046
         577       -0.84   -0.889775  0.00268719
         578       -0.84   -0.889689  0.00268392
         579       -0.84   -0.889603  0.00268065
         580       -0.92   -0.889655  0.00267654
         581       -0.92   -0.889707  0.00267245
         582       -0.84   -0.889622  0.00266922
         583       -0.92   -0.889674  0.00266515
         584       -0.92   -0.889726  0.00266109
         585       -0.92   -0.889778  0.00265705
         586       -0.84   -0.889693  0.00265387
         587       -0.92   -0.889744  0.00264985
         588       -0.92   -0.889796  0.00264584
         589       -0.92   -0.889847  0.00264185
         590       -0.92   -0.889898  0.00263786
         591       -0.92   -0.889949  0.00263389
         592       -0.92       -0.89  0.00262993
         593       -0.92   -0.890051  0.00262598
         594       -0.92   -0.890101  0.00262205
         595       -0.84   -0.890017  0.00261899
         596       -0.84   -0.889933  0.00261594
         597       -0.84   -0.889849   0.0026129
         598       -0.84   -0.889766  0.00260986
         599       -0.84   -0.889683  0.00260682
         600       -0.84     -0.8896  0.00260379
         601       -0.84   -0.889517  0.00260077
         602       -0.76   -0.889302  0.00260533
         603       -0.76   -0.889088  0.00260982
         604       -0.76   -0.888874  0.00261423
         605       -0.84   -0.888793  0.00261116
         606       -0.84   -0.888713  0.00260809
         607       -0.84   -0.888633  0.00260503
         608       -0.84   -0.888553  0.00260197
         609       -0.84   -0.888473  0.00259892
         610       -0.92   -0.888525  0.00259518
         611       -0.92   -0.888576  0.00259144
         612       -0.92   -0.888627  0.00258771
         613       -0.92   -0.888679    0.002584
         614       -0.92    -0.88873  0.00258029
         615       -0.92    -0.88878   0.0025766
         616       -0.92   -0.888831  0.00257292
         617       -0.92   -0.888882  0.00256924
         618       -0.92   -0.888932  0.00256558
         619       -0.92   -0.888982  0.00256192
         620       -0.92   -0.889032  0.00255828
         621       -0.92   -0.889082  0.00255465
         622       -0.84   -0.889003  0.00255176
         623       -0.84   -0.888925  0.00254887
         624       -0.84   -0.888846  0.00254599
         625       -0.92   -0.888896  0.00254241
         626       -0.92   -0.888946  0.00253883
         627       -0.92   -0.888995  0.00253527
         628       -0.84   -0.888917  0.00253243
         629       -0.84   -0.888839   0.0025296
         630       -0.84   -0.888762  0.00252677
         631       -0.84   -0.888685  0.00252395
         632       -0.84   -0.888608  0.00252113
         633       -0.84   -0.888531  0.00251831
         634       -0.84   -0.888454  0.00251551
         635       -0.84   -0.888378   0.0025127
         636       -0.84   -0.888302   0.0025099
         637       -0.84   -0.888226  0.00250711
         638       -0.84    -0.88815  0.00250432
         639       -0.84   -0.888075  0.00250153
         640       -0.84      -0.888  0.00249875
         641       -0.84   -0.887925  0.00249597
         642       -0.92   -0.887975  0.00249259
         643       -0.92   -0.888025  0.00248921
         644       -0.92   -0.888075  0.00248584
         645       -0.92   -0.888124  0.00248248
         646       -0.92   -0.888173  0.00247912
         647       -0.92   -0.888223  0.00247578
         648       -0.92   -0.888272  0.00247244
         649       -0.92    -0.88832  0.00246912
         650       -0.92   -0.888369   0.0024658
         651       -0.92   -0.888418  0.00246249
         652       -0.92   -0.888466  0.00245919
         653       -0.92   -0.888515   0.0024559
         654       -0.92   -0.888563  0.00245262
         655       -0.92   -0.888611  0.00244934
         656       -0.92   -0.888659  0.00244607
         657       -0.84   -0.888584  0.00244347
         658       -0.84   -0.888511  0.00244087
         659       -0.84   -0.888437  0.00243828
         660       -0.84   -0.888364  0.00243569
         661       -0.76   -0.888169  0.00243973
         662       -0.76   -0.887976  0.00244372
         663       -0.84   -0.887903   0.0024411
         664       -0.84   -0.887831  0.00243849
         665       -0.84   -0.887759  0.00243589
         666       -0.84   -0.887688  0.00243328
         667       -0.84   -0.887616  0.00243069
         668       -0.84   -0.887545  0.00242809
         669       -0.84   -0.887474   0.0024255
         670       -0.84   -0.887403  0.00242292
         671       -0.84   -0.887332  0.00242034
         672       -0.84   -0.887262  0.00241776
         673       -0.92   -0.887311  0.00241466
         674       -0.92   -0.887359  0.00241156
         675       -0.92   -0.887407  0.00240847
         676       -0.92   -0.887456  0.00240539
         677       -0.84   -0.887386  0.00240286
         678       -0.84   -0.887316  0.00240033
         679       -0.92   -0.887364  0.00239728
         680       -0.92   -0.887412  0.00239424
         681       -0.92    -0.88746   0.0023912
         682       -0.92   -0.887507  0.00238817
         683       -0.84   -0.887438  0.00238568
         684       -0.84   -0.887368   0.0023832
         685       -0.76   -0.887182  0.00238697
         686       -0.76   -0.886997  0.00239068
         687       -0.76   -0.886812  0.00239433
         688       -0.84   -0.886744  0.00239182
         689       -0.84   -0.886676  0.00238931
         690       -0.84   -0.886609   0.0023868
         691       -0.84   -0.886541   0.0023843
         692       -0.84   -0.886474  0.00238181
         693       -0.84   -0.886407  0.00237931
         694       -0.84    -0.88634  0.00237682
         695       -0.84   -0.886273  0.00237434
         696       -0.84   -0.886207  0.00237186
