     4.05408        0.42    0.297048   0.0193206
     4.24264        0.32    0.228957   0.0188579
      4.4312       1.262     0.15973   0.0156931
     4.61976       0.418    0.125807   0.0147572
     4.80833           0   0.0479084  0.00797753
     4.99689           0   0.0289211  0.00610466
     5.18545           0   0.0081883  0.00262134
     5.37401           0  0.00543003  0.00264963
     5.56257           0 6.61578e-05 6.60735e-05
   0.0942809           0    0.108401  0.00975879
    0.282843       0.132    0.774162   0.0311865
    0.471405       0.316     2.04958   0.0548416
    0.659966       4.494       3.923   0.0654197
    0.848528       5.932     6.26869   0.0902644
     1.03709        8.12     7.75005   0.0887518
     1.22565      11.558     9.55063    0.112936
     1.41421       8.466     9.71591    0.113458
     1.60278      12.848      10.057    0.111406
     1.79134      13.862     10.0411    0.109322
      1.9799       8.894     9.68061    0.101663
     2.16846        5.66     8.62756    0.099755
     2.35702         7.9     7.26281    0.102901
     2.54558       4.766     5.60403    0.100981
     2.73415       3.346     4.75162   0.0794328
     2.92271        4.81     3.58943   0.0605895
     3.11127       1.162     2.68959   0.0581973
     3.29983       1.788     1.93463   0.0473822
     3.48839       0.704     1.33176   0.0394288
     3.67696       0.484    0.833766   0.0339797
     3.86552       0.528    0.550249   0.0275899
     4.05408        0.23    0.296878   0.0192723
     4.24264       0.044    0.228487   0.0188159
      4.4312       1.756    0.163782   0.0161678
     4.61976         0.2    0.125995   0.0147209
     4.80833           0   0.0477868  0.00795821
     4.99689           0   0.0288477   0.0060896
     5.18545           0  0.00816751  0.00261477
     5.37401           0  0.00541624  0.00264294
     5.56257           0 6.59898e-05 6.59061e-05
   0.0942809           0    0.108127  0.00973795
    0.282843       0.488    0.773438   0.0311159
    0.471405        0.61     2.04594   0.0548238
    0.659966        3.18     3.92112   0.0652811
    0.848528       6.028     6.26808   0.0900379
     1.03709       8.342     7.75154   0.0885397
     1.22565      10.458     9.55293    0.112673
     1.41421       6.792     9.70851    0.113412
     1.60278      14.756     10.0689    0.111757
     1.79134       15.17     10.0541    0.109814
      1.9799       7.544      9.6752    0.101549
